zip,year,class,count
11204,2018-01-01T00:00:00Z,A,839
11204,2018-01-01T00:00:00Z,B,1717
11204,2018-01-01T00:00:00Z,C,467
11205,2018-01-01T00:00:00Z,A,642
11205,2018-01-01T00:00:00Z,B,1030
11205,2018-01-01T00:00:00Z,C,417
11206,2018-01-01T00:00:00Z,A,1718
11206,2018-01-01T00:00:00Z,B,3498
11206,2018-01-01T00:00:00Z,C,1340
11207,2018-01-01T00:00:00Z,A,2768
11207,2018-01-01T00:00:00Z,B,7102
11207,2018-01-01T00:00:00Z,C,2614
11208,2018-01-01T00:00:00Z,A,2041
11208,2018-01-01T00:00:00Z,B,5562
11208,2018-01-01T00:00:00Z,C,1860
11209,2018-01-01T00:00:00Z,A,759
11209,2018-01-01T00:00:00Z,B,1263
11209,2018-01-01T00:00:00Z,C,394
11210,2018-01-01T00:00:00Z,A,1205
11210,2018-01-01T00:00:00Z,B,2841
11210,2018-01-01T00:00:00Z,C,787
11211,2018-01-01T00:00:00Z,A,1320
11211,2018-01-01T00:00:00Z,B,2446
11211,2018-01-01T00:00:00Z,C,662
11212,2018-01-01T00:00:00Z,A,2696
11212,2018-01-01T00:00:00Z,B,7148
11212,2018-01-01T00:00:00Z,C,2090
11213,2018-01-01T00:00:00Z,A,2688
11213,2018-01-01T00:00:00Z,B,6902
11213,2018-01-01T00:00:00Z,C,2364
11214,2018-01-01T00:00:00Z,A,1114
11214,2018-01-01T00:00:00Z,B,2107
11214,2018-01-01T00:00:00Z,C,613
11215,2018-01-01T00:00:00Z,A,949
11215,2018-01-01T00:00:00Z,B,1434
11215,2018-01-01T00:00:00Z,C,479
11216,2018-01-01T00:00:00Z,A,2157
11216,2018-01-01T00:00:00Z,B,4681
11216,2018-01-01T00:00:00Z,C,1555
11217,2018-01-01T00:00:00Z,A,492
11217,2018-01-01T00:00:00Z,B,661
11217,2018-01-01T00:00:00Z,C,291
11218,2018-01-01T00:00:00Z,A,1336
11218,2018-01-01T00:00:00Z,B,2900
11218,2018-01-01T00:00:00Z,C,1102
11219,2018-01-01T00:00:00Z,A,1177
11219,2018-01-01T00:00:00Z,B,1870
11219,2018-01-01T00:00:00Z,C,581
11220,2018-01-01T00:00:00Z,A,1502
11220,2018-01-01T00:00:00Z,B,2882
11220,2018-01-01T00:00:00Z,C,1054
11221,2018-01-01T00:00:00Z,A,2386
11221,2018-01-01T00:00:00Z,B,5173
11221,2018-01-01T00:00:00Z,C,1968
11222,2018-01-01T00:00:00Z,A,596
11222,2018-01-01T00:00:00Z,B,944
11222,2018-01-01T00:00:00Z,C,304
11223,2018-01-01T00:00:00Z,A,618
11223,2018-01-01T00:00:00Z,B,1335
11223,2018-01-01T00:00:00Z,C,409
11224,2018-01-01T00:00:00Z,A,517
11224,2018-01-01T00:00:00Z,B,1052
11224,2018-01-01T00:00:00Z,C,259
11225,2018-01-01T00:00:00Z,A,2562
11225,2018-01-01T00:00:00Z,B,6362
11225,2018-01-01T00:00:00Z,C,1630
11226,2018-01-01T00:00:00Z,A,5389
11226,2018-01-01T00:00:00Z,B,14905
11226,2018-01-01T00:00:00Z,C,4256
11228,2018-01-01T00:00:00Z,A,206
11228,2018-01-01T00:00:00Z,B,336
11228,2018-01-01T00:00:00Z,C,135
11229,2018-01-01T00:00:00Z,A,854
11229,2018-01-01T00:00:00Z,B,1930
11229,2018-01-01T00:00:00Z,C,419
11230,2018-01-01T00:00:00Z,A,1597
11230,2018-01-01T00:00:00Z,B,3818
11230,2018-01-01T00:00:00Z,C,977
11231,2018-01-01T00:00:00Z,A,252
11231,2018-01-01T00:00:00Z,B,452
11231,2018-01-01T00:00:00Z,C,183
11232,2018-01-01T00:00:00Z,A,540
11232,2018-01-01T00:00:00Z,B,969
11232,2018-01-01T00:00:00Z,C,309
11233,2018-01-01T00:00:00Z,A,2486
11233,2018-01-01T00:00:00Z,B,5409
11233,2018-01-01T00:00:00Z,C,2237
11234,2018-01-01T00:00:00Z,A,290
11234,2018-01-01T00:00:00Z,B,943
11234,2018-01-01T00:00:00Z,C,275
11235,2018-01-01T00:00:00Z,A,1104
11235,2018-01-01T00:00:00Z,B,2334
11235,2018-01-01T00:00:00Z,C,621
11236,2018-01-01T00:00:00Z,A,513
11236,2018-01-01T00:00:00Z,B,1959
11236,2018-01-01T00:00:00Z,C,626
11237,2018-01-01T00:00:00Z,A,2242
11237,2018-01-01T00:00:00Z,B,4996
11237,2018-01-01T00:00:00Z,C,1853
11238,2018-01-01T00:00:00Z,A,1385
11238,2018-01-01T00:00:00Z,B,2652
11238,2018-01-01T00:00:00Z,C,828
11239,2018-01-01T00:00:00Z,A,88
11239,2018-01-01T00:00:00Z,B,127
11239,2018-01-01T00:00:00Z,C,39
11249,2018-01-01T00:00:00Z,A,386
11249,2018-01-01T00:00:00Z,B,616
11249,2018-01-01T00:00:00Z,C,244
11354,2018-01-01T00:00:00Z,A,224
11354,2018-01-01T00:00:00Z,B,612
11354,2018-01-01T00:00:00Z,C,147
11355,2018-01-01T00:00:00Z,A,481
11355,2018-01-01T00:00:00Z,B,1290
11355,2018-01-01T00:00:00Z,C,329
11356,2018-01-01T00:00:00Z,A,75
11356,2018-01-01T00:00:00Z,B,223
11356,2018-01-01T00:00:00Z,C,55
11357,2018-01-01T00:00:00Z,A,17
11357,2018-01-01T00:00:00Z,B,46
11357,2018-01-01T00:00:00Z,C,16
11358,2018-01-01T00:00:00Z,A,76
11358,2018-01-01T00:00:00Z,B,179
11358,2018-01-01T00:00:00Z,C,56
11360,2018-01-01T00:00:00Z,A,11
11360,2018-01-01T00:00:00Z,B,34
11360,2018-01-01T00:00:00Z,C,3
11361,2018-01-01T00:00:00Z,A,16
11361,2018-01-01T00:00:00Z,B,79
11361,2018-01-01T00:00:00Z,C,19
11362,2018-01-01T00:00:00Z,A,22
11362,2018-01-01T00:00:00Z,B,25
11362,2018-01-01T00:00:00Z,C,7
11363,2018-01-01T00:00:00Z,A,2
11363,2018-01-01T00:00:00Z,B,8
11363,2018-01-01T00:00:00Z,C,2
11364,2018-01-01T00:00:00Z,A,38
11364,2018-01-01T00:00:00Z,B,115
11364,2018-01-01T00:00:00Z,C,18
11365,2018-01-01T00:00:00Z,A,48
11365,2018-01-01T00:00:00Z,B,118
11365,2018-01-01T00:00:00Z,C,39
11366,2018-01-01T00:00:00Z,A,18
11366,2018-01-01T00:00:00Z,B,77
11366,2018-01-01T00:00:00Z,C,14
11367,2018-01-01T00:00:00Z,A,146
11367,2018-01-01T00:00:00Z,B,340
11367,2018-01-01T00:00:00Z,C,104
11368,2018-01-01T00:00:00Z,A,775
11368,2018-01-01T00:00:00Z,B,1886
11368,2018-01-01T00:00:00Z,C,599
11369,2018-01-01T00:00:00Z,A,59
11369,2018-01-01T00:00:00Z,B,324
11369,2018-01-01T00:00:00Z,C,103
11370,2018-01-01T00:00:00Z,A,65
11370,2018-01-01T00:00:00Z,B,73
11370,2018-01-01T00:00:00Z,C,23
11372,2018-01-01T00:00:00Z,A,519
11372,2018-01-01T00:00:00Z,B,1556
11372,2018-01-01T00:00:00Z,C,411
11373,2018-01-01T00:00:00Z,A,509
11373,2018-01-01T00:00:00Z,B,1305
11373,2018-01-01T00:00:00Z,C,446
11374,2018-01-01T00:00:00Z,A,213
11374,2018-01-01T00:00:00Z,B,381
11374,2018-01-01T00:00:00Z,C,61
11375,2018-01-01T00:00:00Z,A,314
11375,2018-01-01T00:00:00Z,B,601
11375,2018-01-01T00:00:00Z,C,172
11377,2018-01-01T00:00:00Z,A,566
11377,2018-01-01T00:00:00Z,B,959
11377,2018-01-01T00:00:00Z,C,328
11378,2018-01-01T00:00:00Z,A,95
11378,2018-01-01T00:00:00Z,B,124
11378,2018-01-01T00:00:00Z,C,54
11379,2018-01-01T00:00:00Z,A,61
11379,2018-01-01T00:00:00Z,B,83
11379,2018-01-01T00:00:00Z,C,29
11385,2018-01-01T00:00:00Z,A,1150
11385,2018-01-01T00:00:00Z,B,2007
11385,2018-01-01T00:00:00Z,C,725
11411,2018-01-01T00:00:00Z,A,41
11411,2018-01-01T00:00:00Z,B,112
11411,2018-01-01T00:00:00Z,C,10
11412,2018-01-01T00:00:00Z,A,74
11412,2018-01-01T00:00:00Z,B,459
11412,2018-01-01T00:00:00Z,C,127
11413,2018-01-01T00:00:00Z,A,87
11413,2018-01-01T00:00:00Z,B,531
11413,2018-01-01T00:00:00Z,C,202
11414,2018-01-01T00:00:00Z,A,28
11414,2018-01-01T00:00:00Z,B,58
11414,2018-01-01T00:00:00Z,C,23
11415,2018-01-01T00:00:00Z,A,185
11415,2018-01-01T00:00:00Z,B,371
11415,2018-01-01T00:00:00Z,C,104
11416,2018-01-01T00:00:00Z,A,88
11416,2018-01-01T00:00:00Z,B,228
11416,2018-01-01T00:00:00Z,C,61
11417,2018-01-01T00:00:00Z,A,30
11417,2018-01-01T00:00:00Z,B,229
11417,2018-01-01T00:00:00Z,C,77
11418,2018-01-01T00:00:00Z,A,218
11418,2018-01-01T00:00:00Z,B,500
11418,2018-01-01T00:00:00Z,C,181
11419,2018-01-01T00:00:00Z,A,135
11419,2018-01-01T00:00:00Z,B,502
11419,2018-01-01T00:00:00Z,C,200
11420,2018-01-01T00:00:00Z,A,97
11420,2018-01-01T00:00:00Z,B,518
11420,2018-01-01T00:00:00Z,C,201
11421,2018-01-01T00:00:00Z,A,98
11421,2018-01-01T00:00:00Z,B,544
11421,2018-01-01T00:00:00Z,C,108
11422,2018-01-01T00:00:00Z,A,24
11422,2018-01-01T00:00:00Z,B,293
11422,2018-01-01T00:00:00Z,C,122
11423,2018-01-01T00:00:00Z,A,93
11423,2018-01-01T00:00:00Z,B,353
11423,2018-01-01T00:00:00Z,C,109
11426,2018-01-01T00:00:00Z,A,3
11426,2018-01-01T00:00:00Z,B,20
11426,2018-01-01T00:00:00Z,C,7
11427,2018-01-01T00:00:00Z,A,45
11427,2018-01-01T00:00:00Z,B,153
11427,2018-01-01T00:00:00Z,C,33
11428,2018-01-01T00:00:00Z,A,51
11428,2018-01-01T00:00:00Z,B,173
11428,2018-01-01T00:00:00Z,C,55
11429,2018-01-01T00:00:00Z,A,47
11429,2018-01-01T00:00:00Z,B,261
11429,2018-01-01T00:00:00Z,C,68
11432,2018-01-01T00:00:00Z,A,469
11432,2018-01-01T00:00:00Z,B,1240
11432,2018-01-01T00:00:00Z,C,501
11433,2018-01-01T00:00:00Z,A,251
11433,2018-01-01T00:00:00Z,B,751
11433,2018-01-01T00:00:00Z,C,280
11434,2018-01-01T00:00:00Z,A,213
11434,2018-01-01T00:00:00Z,B,872
11434,2018-01-01T00:00:00Z,C,288
11435,2018-01-01T00:00:00Z,A,260
11435,2018-01-01T00:00:00Z,B,822
11435,2018-01-01T00:00:00Z,C,279
11436,2018-01-01T00:00:00Z,A,21
11436,2018-01-01T00:00:00Z,B,204
11436,2018-01-01T00:00:00Z,C,78
11452,2018-01-01T00:00:00Z,A,1
11452,2018-01-01T00:00:00Z,B,3
11691,2018-01-01T00:00:00Z,A,697
11691,2018-01-01T00:00:00Z,B,2292
11691,2018-01-01T00:00:00Z,C,565
11692,2018-01-01T00:00:00Z,A,414
11692,2018-01-01T00:00:00Z,B,891
11692,2018-01-01T00:00:00Z,C,172
11693,2018-01-01T00:00:00Z,A,42
11693,2018-01-01T00:00:00Z,B,140
11693,2018-01-01T00:00:00Z,C,46
11694,2018-01-01T00:00:00Z,A,149
11694,2018-01-01T00:00:00Z,B,227
11694,2018-01-01T00:00:00Z,C,50
NA,2018-01-01T00:00:00Z,A,64
NA,2018-01-01T00:00:00Z,B,82
NA,2018-01-01T00:00:00Z,C,47
1901,2019-01-01T00:00:00Z,A,1
1901,2019-01-01T00:00:00Z,B,2
2018,2019-01-01T00:00:00Z,A,1
2018,2019-01-01T00:00:00Z,B,3
10001,2019-01-01T00:00:00Z,A,126
10001,2019-01-01T00:00:00Z,B,234
10001,2019-01-01T00:00:00Z,C,132
10002,2019-01-01T00:00:00Z,A,933
10002,2019-01-01T00:00:00Z,B,1614
10002,2019-01-01T00:00:00Z,C,960
10003,2019-01-01T00:00:00Z,A,533
10003,2019-01-01T00:00:00Z,B,1030
10003,2019-01-01T00:00:00Z,C,500
10004,2019-01-01T00:00:00Z,A,12
10004,2019-01-01T00:00:00Z,C,4
10005,2019-01-01T00:00:00Z,A,6
10005,2019-01-01T00:00:00Z,B,6
10005,2019-01-01T00:00:00Z,C,1
10006,2019-01-01T00:00:00Z,A,7
10006,2019-01-01T00:00:00Z,B,6
10006,2019-01-01T00:00:00Z,C,9
10007,2019-01-01T00:00:00Z,A,12
10007,2019-01-01T00:00:00Z,B,5
10007,2019-01-01T00:00:00Z,C,58
10009,2019-01-01T00:00:00Z,A,895
10009,2019-01-01T00:00:00Z,B,1447
10009,2019-01-01T00:00:00Z,C,732
10010,2019-01-01T00:00:00Z,A,175
10010,2019-01-01T00:00:00Z,B,208
10010,2019-01-01T00:00:00Z,C,131
10011,2019-01-01T00:00:00Z,A,553
10011,2019-01-01T00:00:00Z,B,1044
10011,2019-01-01T00:00:00Z,C,486
10012,2019-01-01T00:00:00Z,A,399
10012,2019-01-01T00:00:00Z,B,753
10012,2019-01-01T00:00:00Z,C,381
10013,2019-01-01T00:00:00Z,A,329
10013,2019-01-01T00:00:00Z,B,450
10013,2019-01-01T00:00:00Z,C,360
10014,2019-01-01T00:00:00Z,A,318
10014,2019-01-01T00:00:00Z,B,511
10014,2019-01-01T00:00:00Z,C,288
10016,2019-01-01T00:00:00Z,A,351
10016,2019-01-01T00:00:00Z,B,453
10016,2019-01-01T00:00:00Z,C,246
10017,2019-01-01T00:00:00Z,A,89
10017,2019-01-01T00:00:00Z,B,120
10017,2019-01-01T00:00:00Z,C,43
10018,2019-01-01T00:00:00Z,A,112
10018,2019-01-01T00:00:00Z,B,218
10018,2019-01-01T00:00:00Z,C,111
10019,2019-01-01T00:00:00Z,A,637
10019,2019-01-01T00:00:00Z,B,799
10019,2019-01-01T00:00:00Z,C,468
10021,2019-01-01T00:00:00Z,A,237
10021,2019-01-01T00:00:00Z,B,324
10021,2019-01-01T00:00:00Z,C,255
10022,2019-01-01T00:00:00Z,A,263
10022,2019-01-01T00:00:00Z,B,431
10022,2019-01-01T00:00:00Z,C,290
10023,2019-01-01T00:00:00Z,A,416
10023,2019-01-01T00:00:00Z,B,658
10023,2019-01-01T00:00:00Z,C,315
10024,2019-01-01T00:00:00Z,A,720
10024,2019-01-01T00:00:00Z,B,1134
10024,2019-01-01T00:00:00Z,C,648
10025,2019-01-01T00:00:00Z,A,1782
10025,2019-01-01T00:00:00Z,B,3541
10025,2019-01-01T00:00:00Z,C,1743
10026,2019-01-01T00:00:00Z,A,1193
10026,2019-01-01T00:00:00Z,B,2364
10026,2019-01-01T00:00:00Z,C,1333
10027,2019-01-01T00:00:00Z,A,1547
10027,2019-01-01T00:00:00Z,B,3379
10027,2019-01-01T00:00:00Z,C,1987
10028,2019-01-01T00:00:00Z,A,359
10028,2019-01-01T00:00:00Z,B,490
10028,2019-01-01T00:00:00Z,C,267
10029,2019-01-01T00:00:00Z,A,1885
10029,2019-01-01T00:00:00Z,B,3141
10029,2019-01-01T00:00:00Z,C,1852
10030,2019-01-01T00:00:00Z,A,922
10030,2019-01-01T00:00:00Z,B,2107
10030,2019-01-01T00:00:00Z,C,1230
10031,2019-01-01T00:00:00Z,A,3372
10031,2019-01-01T00:00:00Z,B,7074
10031,2019-01-01T00:00:00Z,C,3827
10032,2019-01-01T00:00:00Z,A,3228
10032,2019-01-01T00:00:00Z,B,6999
10032,2019-01-01T00:00:00Z,C,3892
10033,2019-01-01T00:00:00Z,A,2293
10033,2019-01-01T00:00:00Z,B,5012
10033,2019-01-01T00:00:00Z,C,2967
10034,2019-01-01T00:00:00Z,A,1933
10034,2019-01-01T00:00:00Z,B,4779
10034,2019-01-01T00:00:00Z,C,2563
10035,2019-01-01T00:00:00Z,A,1364
10035,2019-01-01T00:00:00Z,B,2351
10035,2019-01-01T00:00:00Z,C,1553
10036,2019-01-01T00:00:00Z,A,527
10036,2019-01-01T00:00:00Z,B,719
10036,2019-01-01T00:00:00Z,C,480
10037,2019-01-01T00:00:00Z,A,624
10037,2019-01-01T00:00:00Z,B,1278
10037,2019-01-01T00:00:00Z,C,693
10038,2019-01-01T00:00:00Z,A,58
10038,2019-01-01T00:00:00Z,B,31
10038,2019-01-01T00:00:00Z,C,38
10039,2019-01-01T00:00:00Z,A,831
10039,2019-01-01T00:00:00Z,B,1787
10039,2019-01-01T00:00:00Z,C,1047
10040,2019-01-01T00:00:00Z,A,1197
10040,2019-01-01T00:00:00Z,B,2569
10040,2019-01-01T00:00:00Z,C,1338
10044,2019-01-01T00:00:00Z,A,26
10044,2019-01-01T00:00:00Z,B,18
10044,2019-01-01T00:00:00Z,C,7
10065,2019-01-01T00:00:00Z,A,253
10065,2019-01-01T00:00:00Z,B,274
10065,2019-01-01T00:00:00Z,C,179
10069,2019-01-01T00:00:00Z,A,3
10069,2019-01-01T00:00:00Z,B,4
10069,2019-01-01T00:00:00Z,C,3
10075,2019-01-01T00:00:00Z,A,281
10075,2019-01-01T00:00:00Z,B,367
10075,2019-01-01T00:00:00Z,C,237
10112,2019-01-01T00:00:00Z,A,1
10112,2019-01-01T00:00:00Z,B,1
10128,2019-01-01T00:00:00Z,A,498
10128,2019-01-01T00:00:00Z,B,625
10128,2019-01-01T00:00:00Z,C,389
10129,2019-01-01T00:00:00Z,A,8
10129,2019-01-01T00:00:00Z,C,1
10280,2019-01-01T00:00:00Z,A,9
10280,2019-01-01T00:00:00Z,B,1
10282,2019-01-01T00:00:00Z,A,4
10282,2019-01-01T00:00:00Z,B,1
10301,2019-01-01T00:00:00Z,A,468
10301,2019-01-01T00:00:00Z,B,1026
10301,2019-01-01T00:00:00Z,C,465
10302,2019-01-01T00:00:00Z,A,129
10302,2019-01-01T00:00:00Z,B,256
10302,2019-01-01T00:00:00Z,C,71
10303,2019-01-01T00:00:00Z,A,311
10303,2019-01-01T00:00:00Z,B,455
10303,2019-01-01T00:00:00Z,C,237
10304,2019-01-01T00:00:00Z,A,714
10304,2019-01-01T00:00:00Z,B,1263
10304,2019-01-01T00:00:00Z,C,744
10305,2019-01-01T00:00:00Z,A,107
10305,2019-01-01T00:00:00Z,B,187
10305,2019-01-01T00:00:00Z,C,90
10306,2019-01-01T00:00:00Z,A,82
10306,2019-01-01T00:00:00Z,B,110
10306,2019-01-01T00:00:00Z,C,53
10307,2019-01-01T00:00:00Z,A,3
10307,2019-01-01T00:00:00Z,B,1
10307,2019-01-01T00:00:00Z,C,2
10308,2019-01-01T00:00:00Z,A,7
10308,2019-01-01T00:00:00Z,B,17
10308,2019-01-01T00:00:00Z,C,11
10309,2019-01-01T00:00:00Z,A,17
10309,2019-01-01T00:00:00Z,B,24
10309,2019-01-01T00:00:00Z,C,8
10310,2019-01-01T00:00:00Z,A,121
10310,2019-01-01T00:00:00Z,B,193
10310,2019-01-01T00:00:00Z,C,109
10312,2019-01-01T00:00:00Z,A,35
10312,2019-01-01T00:00:00Z,B,68
10312,2019-01-01T00:00:00Z,C,17
10314,2019-01-01T00:00:00Z,A,153
10314,2019-01-01T00:00:00Z,B,238
10314,2019-01-01T00:00:00Z,C,74
10435,2019-01-01T00:00:00Z,A,2
10435,2019-01-01T00:00:00Z,B,5
10451,2019-01-01T00:00:00Z,A,1281
10451,2019-01-01T00:00:00Z,B,2690
10451,2019-01-01T00:00:00Z,C,1747
10452,2019-01-01T00:00:00Z,A,3272
10452,2019-01-01T00:00:00Z,B,7107
10452,2019-01-01T00:00:00Z,C,4736
10453,2019-01-01T00:00:00Z,A,3407
10453,2019-01-01T00:00:00Z,B,7306
10453,2019-01-01T00:00:00Z,C,5002
10454,2019-01-01T00:00:00Z,A,880
10454,2019-01-01T00:00:00Z,B,1717
10454,2019-01-01T00:00:00Z,C,1301
10455,2019-01-01T00:00:00Z,A,1170
10455,2019-01-01T00:00:00Z,B,2294
10455,2019-01-01T00:00:00Z,C,1498
10456,2019-01-01T00:00:00Z,A,3742
10456,2019-01-01T00:00:00Z,B,7651
10456,2019-01-01T00:00:00Z,C,5197
10457,2019-01-01T00:00:00Z,A,3792
10457,2019-01-01T00:00:00Z,B,8480
10457,2019-01-01T00:00:00Z,C,5659
10458,2019-01-01T00:00:00Z,A,3611
10458,2019-01-01T00:00:00Z,B,7907
10458,2019-01-01T00:00:00Z,C,5081
10459,2019-01-01T00:00:00Z,A,1775
10459,2019-01-01T00:00:00Z,B,3709
10459,2019-01-01T00:00:00Z,C,2657
10460,2019-01-01T00:00:00Z,A,2119
10460,2019-01-01T00:00:00Z,B,4810
10460,2019-01-01T00:00:00Z,C,3029
10461,2019-01-01T00:00:00Z,A,803
10461,2019-01-01T00:00:00Z,B,1406
10461,2019-01-01T00:00:00Z,C,900
10462,2019-01-01T00:00:00Z,A,1430
10462,2019-01-01T00:00:00Z,B,2501
10462,2019-01-01T00:00:00Z,C,1240
10463,2019-01-01T00:00:00Z,A,1375
10463,2019-01-01T00:00:00Z,B,2844
10463,2019-01-01T00:00:00Z,C,1649
10464,2019-01-01T00:00:00Z,A,47
10464,2019-01-01T00:00:00Z,B,86
10464,2019-01-01T00:00:00Z,C,38
10465,2019-01-01T00:00:00Z,A,86
10465,2019-01-01T00:00:00Z,B,220
10465,2019-01-01T00:00:00Z,C,91
10466,2019-01-01T00:00:00Z,A,1593
10466,2019-01-01T00:00:00Z,B,2918
10466,2019-01-01T00:00:00Z,C,2018
10467,2019-01-01T00:00:00Z,A,3756
10467,2019-01-01T00:00:00Z,B,7791
10467,2019-01-01T00:00:00Z,C,5032
10468,2019-01-01T00:00:00Z,A,3136
10468,2019-01-01T00:00:00Z,B,6514
10468,2019-01-01T00:00:00Z,C,4480
10469,2019-01-01T00:00:00Z,A,676
10469,2019-01-01T00:00:00Z,B,1181
10469,2019-01-01T00:00:00Z,C,795
10470,2019-01-01T00:00:00Z,A,331
10470,2019-01-01T00:00:00Z,B,583
10470,2019-01-01T00:00:00Z,C,470
10471,2019-01-01T00:00:00Z,A,91
10471,2019-01-01T00:00:00Z,B,126
10471,2019-01-01T00:00:00Z,C,82
10472,2019-01-01T00:00:00Z,A,2188
10472,2019-01-01T00:00:00Z,B,4593
10472,2019-01-01T00:00:00Z,C,3184
10473,2019-01-01T00:00:00Z,A,478
10473,2019-01-01T00:00:00Z,B,889
10473,2019-01-01T00:00:00Z,C,504
10474,2019-01-01T00:00:00Z,A,632
10474,2019-01-01T00:00:00Z,B,1300
10474,2019-01-01T00:00:00Z,C,782
10475,2019-01-01T00:00:00Z,A,190
10475,2019-01-01T00:00:00Z,B,333
10475,2019-01-01T00:00:00Z,C,119
11001,2019-01-01T00:00:00Z,B,1
11001,2019-01-01T00:00:00Z,C,4
11004,2019-01-01T00:00:00Z,A,6
11004,2019-01-01T00:00:00Z,B,11
11004,2019-01-01T00:00:00Z,C,3
11101,2019-01-01T00:00:00Z,A,368
11101,2019-01-01T00:00:00Z,B,458
11101,2019-01-01T00:00:00Z,C,266
11102,2019-01-01T00:00:00Z,A,333
11102,2019-01-01T00:00:00Z,B,534
11102,2019-01-01T00:00:00Z,C,322
11103,2019-01-01T00:00:00Z,A,401
11103,2019-01-01T00:00:00Z,B,618
11103,2019-01-01T00:00:00Z,C,313
11104,2019-01-01T00:00:00Z,A,227
11104,2019-01-01T00:00:00Z,B,422
11104,2019-01-01T00:00:00Z,C,283
11105,2019-01-01T00:00:00Z,A,274
11105,2019-01-01T00:00:00Z,B,339
11105,2019-01-01T00:00:00Z,C,186
11106,2019-01-01T00:00:00Z,A,268
11106,2019-01-01T00:00:00Z,B,467
11106,2019-01-01T00:00:00Z,C,293
11109,2019-01-01T00:00:00Z,B,1
11109,2019-01-01T00:00:00Z,C,1
11201,2019-01-01T00:00:00Z,A,424
11201,2019-01-01T00:00:00Z,B,384
11201,2019-01-01T00:00:00Z,C,296
11203,2019-01-01T00:00:00Z,A,2338
11203,2019-01-01T00:00:00Z,B,5327
11203,2019-01-01T00:00:00Z,C,2955
11204,2019-01-01T00:00:00Z,A,1131
11204,2019-01-01T00:00:00Z,B,1919
11204,2019-01-01T00:00:00Z,C,919
11205,2019-01-01T00:00:00Z,A,615
11205,2019-01-01T00:00:00Z,B,911
11205,2019-01-01T00:00:00Z,C,519
11206,2019-01-01T00:00:00Z,A,1680
11206,2019-01-01T00:00:00Z,B,2914
11206,2019-01-01T00:00:00Z,C,1691
11207,2019-01-01T00:00:00Z,A,2516
11207,2019-01-01T00:00:00Z,B,5598
11207,2019-01-01T00:00:00Z,C,3207
11208,2019-01-01T00:00:00Z,A,2467
11208,2019-01-01T00:00:00Z,B,5366
11208,2019-01-01T00:00:00Z,C,2640
11209,2019-01-01T00:00:00Z,A,828
11209,2019-01-01T00:00:00Z,B,1424
11209,2019-01-01T00:00:00Z,C,671
11210,2019-01-01T00:00:00Z,A,1197
11210,2019-01-01T00:00:00Z,B,2598
11210,2019-01-01T00:00:00Z,C,1389
11211,2019-01-01T00:00:00Z,A,1483
11211,2019-01-01T00:00:00Z,B,2508
11211,2019-01-01T00:00:00Z,C,1129
11212,2019-01-01T00:00:00Z,A,3515
11212,2019-01-01T00:00:00Z,B,7262
11212,2019-01-01T00:00:00Z,C,4224
11213,2019-01-01T00:00:00Z,A,3311
11213,2019-01-01T00:00:00Z,B,6747
11213,2019-01-01T00:00:00Z,C,3583
11214,2019-01-01T00:00:00Z,A,1119
11214,2019-01-01T00:00:00Z,B,1957
11214,2019-01-01T00:00:00Z,C,1100
11215,2019-01-01T00:00:00Z,A,845
11215,2019-01-01T00:00:00Z,B,1093
11215,2019-01-01T00:00:00Z,C,655
11216,2019-01-01T00:00:00Z,A,2613
11216,2019-01-01T00:00:00Z,B,4552
11216,2019-01-01T00:00:00Z,C,2670
11217,2019-01-01T00:00:00Z,A,618
11217,2019-01-01T00:00:00Z,B,840
11217,2019-01-01T00:00:00Z,C,428
11218,2019-01-01T00:00:00Z,A,1281
11218,2019-01-01T00:00:00Z,B,2652
11218,2019-01-01T00:00:00Z,C,1418
11219,2019-01-01T00:00:00Z,A,1384
11219,2019-01-01T00:00:00Z,B,2098
11219,2019-01-01T00:00:00Z,C,1374
11220,2019-01-01T00:00:00Z,A,1637
11220,2019-01-01T00:00:00Z,B,2768
11220,2019-01-01T00:00:00Z,C,1856
11221,2019-01-01T00:00:00Z,A,2491
11221,2019-01-01T00:00:00Z,B,4383
11221,2019-01-01T00:00:00Z,C,2573
11222,2019-01-01T00:00:00Z,A,845
11222,2019-01-01T00:00:00Z,B,1177
11222,2019-01-01T00:00:00Z,C,593
11223,2019-01-01T00:00:00Z,A,680
11223,2019-01-01T00:00:00Z,B,1583
11223,2019-01-01T00:00:00Z,C,634
11224,2019-01-01T00:00:00Z,A,491
11224,2019-01-01T00:00:00Z,B,945
11224,2019-01-01T00:00:00Z,C,520
11225,2019-01-01T00:00:00Z,A,3458
11225,2019-01-01T00:00:00Z,B,6585
11225,2019-01-01T00:00:00Z,C,3311
11226,2019-01-01T00:00:00Z,A,6991
11226,2019-01-01T00:00:00Z,B,14141
11226,2019-01-01T00:00:00Z,C,7749
11228,2019-01-01T00:00:00Z,A,276
11228,2019-01-01T00:00:00Z,B,408
11228,2019-01-01T00:00:00Z,C,249
11229,2019-01-01T00:00:00Z,A,806
11229,2019-01-01T00:00:00Z,B,1700
11229,2019-01-01T00:00:00Z,C,803
11230,2019-01-01T00:00:00Z,A,2222
11230,2019-01-01T00:00:00Z,B,4051
11230,2019-01-01T00:00:00Z,C,2127
11231,2019-01-01T00:00:00Z,A,328
11231,2019-01-01T00:00:00Z,B,386
11231,2019-01-01T00:00:00Z,C,211
11232,2019-01-01T00:00:00Z,A,480
