zipcode,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20
07092,83037.08356460067,89309,100148.11526479751,110896.26018808778,115016.53799392097,120362.96894409938,141540.3933933934,162492.84272997032,159804.37869822484,165345.07917888564
07093,196372.01024740154,196823.040273283,203969.0157563025,210271.09297520661,217781.14076844612,217007.574017094,223031.93724559023,233696.06435309973,239539.82694892472,244486.56375198727
07094,111556.8825833893,114791.0749724366,117669.10432852386,125770.74200661521,139467.88970588235,150384.7518172378,166234.9251231527,182025.22362052274,188560.0331707317,170996.06866537718
07095,99864.9892515531,116169.38589618022,109737.27674190383,114262.92850241545,124254.46531791908,122692.58455522971,140156.0968054211,139564.1014354067,138856.34724857684,139922.3707762557
07102,30219.177435638565,30027.0205655527,29614.07268170426,32043.83129584352,50522.175,38757.51063829787,41114.66003976143,42229.92716535433,44576.88213627993,49295.45293072824
07103,101793.74067454149,92725.98181818181,90753.11384111384,90360.2615131579,92532.74737691687,96716.09253499222,100057.81981981982,103327.79246676514,106139.66883586407,112572.13387978142
07104,166813.3426625618,166323.74825174824,164466.9695977549,167275.6051305543,169143.23286427598,172162.42979683971,175555.7627268703,178397.11081909767,182623.30832255282,193020.78737270876
07105,128414.45018985929,132266.81585811163,129106.63537117904,130800.23142704436,131333.49921011057,131084.63520678686,131725.65274841437,134956.3935617861,132208.64690026955,139660.9795140543
07106,102707.21029784075,100439.43891402715,98800.96349809886,99547.2791225416,101555.00747943156,106321.56190476191,110247.02039381153,113932.0905923345,117557.83640081799,124432.79153094463
07107,123935.22470689622,123152.94444444444,122573.83893468611,123423.65621079046,126000.09287925696,128203.37738168408,132166.9360047847,131651.793888556,133750.6134502924,144002.76380535812
07108,79400.4046155297,75106.51962809918,74862.58452138492,75586.08105369807,77130.3056379822,80444.3862536302,81966.38512241055,85409.2987132353,89832.35575221239,95501.93166666667
07109,150056.49088063888,152250.72487909725,154320.16906666665,155774.6891025641,161428.14405888537,162690.8969665272,169025.73659793814,172822.549331963,177954.71536905965,181491.6829745597
07110,202177.6964684846,181680.89234935681,185087.33847184986,193441.90235690237,202708.29250334672,205247.55188679244,215886.03874415497,228102.19733333334,245836.593708166,234153.18679867988
07111,204490.59304015298,198769.68082618862,196449.76303501945,197989.96274738066,200998.45387881127,203041.8364197531,209428.26899924755,216632.43244246475,225775.6414616498,239912.4079447323
07112,92902.40201595968,86667.57356828194,88208.32727272727,87078.97739130435,89151.64020707506,92974.5215918713,96334.9608801956,100373.81547139403,105499.79770114942,112841.90132547864
07114,30342.01728343845,28283.77519379845,27269.21546961326,27514.529891304348,28533.997429305913,29210.60659898477,30108.16129032258,30564.09512195122,30770.257756563245,31557.688524590165
07201,94782.08203015428,94998.83104284559,96712.87609213662,96265.26503164557,98956.45952197378,99478.31230769231,101924.1850187266,104044.2876204596,104973.12858192505,110775.1450488145
07202,138994.13249574805,140829.708847185,142222.69370330844,142674.3126984127,145425.31376623377,148168.97154681841,151450.822964087,155107.01452905813,157697.245909767,166078.25779036828
07203,82546.15567799775,82066.21521335807,82269.86123959297,84619.66239707227,86820.81098109811,88601.68834688347,92764.68983492615,96455.41105354059,101432.66611018364,107431.8848
07204,59138.23939211556,60038.755192878336,61782.50744047619,63144.11842105263,65902.85962373372,66878.59565217391,69139.25,72384.43415340087,76343.23252496433,77569.41022099447
07205,91514.03719372467,89201.95967741935,90597.42894969108,91500.18309859154,90945.62620932279,92601.7678729038,97239.64414029085,99161.124037639,103173.35264900663,107143.08987854251
07206,96783.58060260428,97473.07871485944,96087.15810920946,98013.76035031847,99642.76507439312,102476.410236822,105810.34264705882,106342.51289609433,108535.24639769453,116604.69545745362
07208,107579.72795952782,105681.86762688615,107248.16428084526,110319.53846153847,113218.0559947299,113157.86037234042,118515.06048906049,122691.22101910828,124276.41529709229,127998.24862553451
07302,344972.75385739066,393729.56813996314,423987.64482602803,513102.2843267108,617549.0455304929,693427.94446664,807809.7,998961.2895394502,1052504.8195729537,1119773.5270969968
07304,144595.98286808425,145847.76365441908,148467.65838206626,151012.03021582734,157416.00649651972,165832.98694281856,169041.3819163293,172710.29123595505,179772.80622533977,189737.04679595277
07305,211551.40310050634,209834.64280726257,209714.18897364772,214127.21340629275,222713.07625707626,225458.40791223405,233687.91916558018,240223.54607397792,247604.1137667304,256259.1447204969
07306,189919.17175020918,183171.0860639558,186170.62173743668,190998.021646695,197562.91781345566,206507.20610687023,215250.71061452513,224536.31923652694,231859.44751799924,226949.34210526315
07307,158242.38049147205,158514.37092968382,161731.57688723205,164578.49860465116,169498.77075645755,168676.97271872062,172906.90107829348,181649.51584342963,185606.18173258004,191606.5189114391
07310,146262.94143914263,157471.4238026125,158249.72727272726,187683.320754717,205698.3502170767,186448.57082152975,218230.35564304463,266480.1917973462,307771.2645314353,350312.91861761425
07311,9793.961240310078,10877.461538461539,13673.96,16730.925925925927,17974.30769230769,21700.410714285714,29647.060240963856,38683.63218390805,42016.941860465115,45821.07692307692
07401,126390.76560424967,134201.42,140654.4789644013,154430.28205128206,167163.27848101265,159057.2375,183136.09034267912,217910.184375,210812.1724137931,211789.33333333334
07403,40350.75465587045,41489.86756756757,43417.944881889765,46097.216710182765,48211.51670951157,47884.676092544985,51011.53787878788,52129.769820971866,54468.52644836272,54843.04239401496
07405,152208.59120428393,165093.8310502283,167046.13769751694,182476.2146017699,190945.96943231442,193835.03296703298,208434.13516483517,219946.0408388521,217206.53217011996,205903.13811563168
07407,81667.15758058098,83784.54265873016,85812.75925925926,87467.74063400576,92464.03889943074,93573.79905660378,96713.42393320965,101046.22026022305,103090.47689463956,103909.58670260556
07410,205806.6435900606,214346.75767063245,221069.74231242313,238135.00974421436,250355.17894096166,254694.5,274465.0659472422,293967.946482261,309411.45306859206,321730.3287995269
07416,22799.746003552398,22800.427536231884,22767.938628158845,23117.547101449276,23730.175627240144,24319.532608695652,25231.106761565836,26395.489361702126,26815.379432624115,26718
07417,420033.6057562295,455892.20038535644,445192.6907020873,499875.26526717556,518454.6451612903,492783.11007462686,599457.9795539033,696656.5685557587,701289.7450271248,618375.8090909091
07418,14179.686056458511,14042.4375,14686.367521367521,14849.98275862069,14317.982905982906,15460.637168141593,15207.137931034482,16346.743362831858,17440.324561403508,16711.69090909091
07419,47336.271939568986,47467.87719298246,48464.004385964916,50966.26373626374,53231.307692307695,52924.56900212314,54976.2215320911,57818.67842323652,58813.816700611,60317.282907662084
07420,21814.32969908417,22082.157205240175,23118.31330472103,23592.368644067796,24035.572614107885,26441.52032520325,27012.138339920948,29802.392156862745,29456.06692913386,29531.48473282443
07421,40656.625684556406,39680.479452054795,42524.16388888889,43495.572222222225,44833.90476190476,45309.49157303371,46569.11363636364,49165.37150837989,49619.32590529248,49627.75956284153
07422,34640.50657894737,34414.89156626506,34748.56880733945,36335.13803680982,37114.911949685535,36549.7037037037,38681.07076923077,41561.87537993921,42759.55864197531,42852.71903323263
07423,116024.84559207094,126627.22631578948,126813.6335078534,165965.74611398965,161469.8153846154,165604.75392670158,209604.72307692308,214006.26063829788,194667.72916666666,192233.40206185568
07424,118235.91521703788,121157.81979082864,125424.92301523656,129323.3058637084,137274.74350904798,139281.23731459797,146473.5728604472,156502.0563271605,160305.474407945,160496.06434911242
07430,228249.4071608346,233732.76051779935,234166.95407759302,251507.1520190024,261328.79166666666,267791.74802527647,292089.89873417723,310120.8413575375,329727.2123613312,317969.5410094637
07432,48213.032221271744,48708.57344632768,51733.80726256983,53868.74033149171,58717.51685393258,58625.51253481894,62682.13858695652,69493.32231404958,66782.83753501401,66331.23626373627
07435,16389.64315012305,17805.879032258064,17681.396825396827,19146.29508196721,20628.3,20363.744,22719.33064516129,22913.428571428572,25181.934959349594,27563.0078125
07436,108581.76502552281,119552.4694214876,117323.34545454546,120098.43234323432,125888.83934426229,132617.1737012987,139086.01140065148,148733.8304,150069.1913875598,154140.84578696344
07438,72734.26907630522,75512.22784810126,77895.64336917562,82588.74074074074,82715.18794326241,85823.54642857143,87124.82332155477,89768.62433862434,89628.29276895944,88853.15451388889
07439,13246.365243699245,13408.88429752066,13832.91935483871,13116.811475409837,13425.03305785124,13289.107438016528,13251.525862068966,15447.54918032787,15076.98319327731,14595.88
07440,26834.831011235954,28250.91479820628,28953.44052863436,28892.262222222223,31204.878260869566,30531.221739130433,32288.929824561405,34932.639130434785,35670.345132743365,34753.4649122807
07442,60016.83372323196,61798.14388489209,62998.239639639636,63361.63082437276,67515.52899824253,67855.46548672566,71290.27652173913,72787.52807017544,77337.203125,75606.36717428088
07444,77793.90146471371,83309.93874172185,83955.72487644151,93622.82890365449,93684.537437604,98062.58637873754,103901.5718901454,118692.1435483871,115300.34590163935,107997.16830065359
07446,164917.6213592233,181271.38356164383,185501.70794078062,200167.65649867375,219947.01058201058,248683.78266666667,253889.51856763926,279502.9515072084,284102.7021276596,292934.07255936676
07450,560085.4127343538,649348.5742753623,624260.5954954955,677477.3551569507,763721.4387211368,791456.9890610756,867878.2491039427,944539.3375451263,952176.8705035971,944346.481906443
07452,177669.83727865797,196216.74205607476,202458.8973880597,232816.4963099631,245175.04612546126,264411.8733705773,296825.7398523985,325927.03505535057,348409.4188191882,363990.65666041273
07456,90201.12033550155,92048.81431005111,95617.33276450512,100339.77094017094,101305.62794612795,103812.35034013605,107875.6298811545,114191.63760683761,117378.85908319186,115543.48918469218
07457,26756.883960573476,28428.013043478262,28341.712446351932,31117.283898305086,33189.71900826446,31065.029914529914,31394.563559322032,35262.92016806723,34795.43103448276,34116.80497925311
07458,488636.9263275991,633069.9437148217,587439.9671532847,671206.2165137614,701751.0313653137,715661.548269581,730581.2346570397,841082.8987341772,745838.0494505494,722143.3916211294
07460,19794.62118491921,20585.041666666668,21376.782352941176,22083.704142011833,22216.285714285714,21864.951515151515,23532.15294117647,24876.018072289156,24236.98224852071,25282.933734939757
07461,88206.62239236574,89899.39202657808,91725.04835164835,94837.04610318331,96379.91428571429,98107.86438809261,102603.13641364136,107840.80240174673,110828.54725274726,113164.07096774194
07462,29934.67669634633,29887.78787878788,30424.187311178248,30447.40303030303,31609.565088757397,31603.563049853372,32576.131964809385,35569.27167630058,36274.279202279205,36223.325
07463,69126.10773993807,72090.99786780383,74810.71002132197,78894.5622406639,86022.96887966806,86593.97473684211,90172.68737060041,97010.21149897331,100073.67479674796,102345.66732673267
07465,43186.8113492303,44806.94561933535,43788.76576576577,48378.12804878049,48335.8580060423,46912.841317365266,51578.55192878338,55649.66959064327,54892.69540229885,51921.8063583815
07470,385016.21066645783,410741.03577044024,419123.4587407118,447190.34887334885,472921.7446726075,479359.40985529916,514145.52170542633,551104.0963995354,557427.4520280812,541560.6682981928
07480,92988.45372603783,94986.35406091371,99359.85384615384,103692.83759590793,103204.59079283888,105427.53248407644,112855.86901763224,113990.78200253485,117031.68071519796,116523.91486658195
07481,303828.4756611729,346315.2007623888,348429.8942675159,423566.94423320657,475544.1714643304,473058.50757575757,536874.1813602016,534807.1977611941,523574.34300126106,504721.44931163953
07501,116373.88659878979,115322.91030133146,115422.06449375866,116141.60689655172,120072.082,122763.09270216963,127135.56106870229,130963.8357098574,137151.461492891,146021.87583892618
07502,58567.6764507662,57492.92164674635,57808.938157894736,58118.98701298701,58011.7012987013,58876.41655886158,61492.68686868687,63785.28940886699,66032.83152827919,69153.18380062305
07503,69330.28930295518,67006.11600928074,67548.53325688074,67743.17217787914,68771.16554809843,69305.88129899216,70601.44321940462,70223.5685840708,71524.16233766233,78502.56237623762
07504,52266.16766467066,50303.02739726027,51247.69895678092,51804.56296296296,53561.86502177068,53089.94736842105,57128.83496503496,57770.728033472806,59849.4803256445,63804.37837837838
07505,9468.944136690865,9567.49152542373,9438.157894736842,9118.21052631579,9609.949152542373,9211.701754385966,9418.5,9643.265486725664,9766.983333333334,10702.704545454546
07506,91986.95178552506,94381.88396624473,97788.21630094043,101541.03897435898,102147.24439918534,104275.39452332657,111658.56653225806,117603.729,122237.6801579467,123507.90979631426
07508,89432.0102628736,90390.45397676497,90372.05347593583,92559.62169312169,95267.89974070873,98314.85093696763,102914.04170141785,107129.63845521775,110914.41964285714,114104.1404893449
07512,50550.31719081613,52206.10646387833,53253.74582560297,56879.60516605166,59797.48905109489,62071.03512014788,64246.46532846715,68845.48648648648,70125.49732620321,71413.50940170941
07513,51201.110707451284,49211.4123539232,50023.73311367381,49760.90834697217,51365.23274478331,51912.153225806454,53857.479559748426,55060.14463452566,56244.30606060606,60301.447443181816
07514,72500.10847243457,69859.31200897868,70534.70985603544,71185.90899241604,72755.30645161291,74394.21935483871,75634.16877637131,77603.75338189385,79866.87358684481,85931.53935860058
07522,78222.83432634335,72422.86138613861,72403.16430903156,74643.94243070362,76688.92419522326,78433.37029501527,83419.09514563107,85086.9035339064,89028.9852398524,97484.67268041238
07524,64057.852080708406,51143.14677419355,50742.241042345275,50392.01633986928,51967.93217665615,53094.31881804043,53306.76242236025,55385.515885022694,56652.932835820895,60613.957359009626
07601,178427.20217826182,178735.3297825122,183317.84684684683,186054.5638901003,189040.28285465622,191374.1723689909,198270.95462328766,205454.45064377683,207913.15994854202,210607.29118616146
07603,35391.19773175543,35016.61650485437,36576.916267942586,37952.734741784036,39398.11316397229,39624.46559633027,42075.293453724604,43342.20909090909,44961.64142538975,45083.113289760346
07604,67643.13809842651,70658.86386554621,72680.42760942761,76419.32830820771,79400.58512396694,80438.21555915721,84284.08823529411,88112.9008,92668.45880452343,90933.44568690096
07605,51995.90331157844,55666.19575471698,58725.14832535885,59952.56264775414,65067.90588235294,63860.58823529412,68504.15348837209,77512.17948717948,77937.1144859813,79703.2995391705
07606,10529.347222222223,11342,12123.54411764706,10901.70802919708,11296.478260869566,11443.007194244605,11996.231292517006,12393.845070422536,12276.971631205673,12278.812080536913
07607,51485.9138455301,54537.30223123732,56267.093117408906,58726.29317269076,61198.15243902439,62480.30181086519,64159.89194499017,67705.33596837944,68421.10176125244,68227.61960784314
07621,128287.80055672585,130444.52683295541,133468.74,138330.25350036845,142646.11280931588,142117.20131771595,152627.83803326104,160485.03770848442,168861.20630372493,172395.31634819534
07624,83508.26282886168,92928.39790575916,97360.85384615384,103473.59445843828,120302.12280701754,137761.2697201018,147217.18686868687,156687.30357142858,143019.66834170854,148081.30808080808
07626,99345.61401207032,104807.76606683804,116543.48843187661,134940.15443037974,129645.1407035176,144078.9746835443,204392.31043256997,185907.90488431876,207988.7989821883,196086.241813602
07627,100794.13552631579,109060.11894273128,111682.31696428571,128791.88546255506,171828.09210526315,143811.04464285713,164182.19383259912,186807.02252252251,194593.8552631579,180511.88839285713
07628,96945.7025551684,99622.0333716916,102013.27450980392,104821.93356242841,109456.8665158371,110463.16457142857,118524.82339707536,123453.81452513966,126121.32887402453,125236.21600877192
07630,53679.143768115944,55805.16379310345,59827.57183908046,64313.830028328615,63895.26571428571,68017.91242937853,71268.69800569801,76050.56424581006,81976.60330578513,80422.16758241758
07631,188256.07891654465,208260.02597402598,209104.77546628407,224653.75790229885,221180.48441926346,225012.90226628896,222358.3457746479,232396.16759776536,229010.56995884774,236899.5269179004
07632,109800.24654979486,139569.19465648854,135950.26953125,160895.81176470587,187385.9696969697,190076.58015267176,318231.70220588235,259186.4296028881,262107.28825622777,265976.4358974359
07640,53320.26169064748,58918.28193832599,60213.48,65234.396475770925,71456.140969163,71778.59009009009,73039.36771300448,88573.55156950673,86491.58482142857,86090.01327433628
07641,50951.82243589743,59077.89677419355,57060.47770700637,63053.911949685535,72665.3396226415,78721.9268292683,85417.13333333333,86330.03012048193,92962.25153374232,97659.18404907975
07642,86701.66770186335,93459.74220374221,96093.45473251029,105912.17647058824,108260.892,112531.63581488933,121946.35728542914,134290.2255489022,138219.17365269462,135005.5252918288
07643,43015.91141621215,43272.32432432433,43890.53271028037,45368.57786116323,46878.549632352944,45862.840445269016,47121.97822141561,49031.89454545455,52119.83157894737,51381.01369863014
07644,94351.76811235027,95505.07434640524,96022.39544344996,97849.14124293785,98933.33704292528,100716.24037706206,103289.82492113565,107795.68827160494,109566.10530361261,112960.71034996277
07645,101145.98739283913,106601.03015075377,101353.075,116254.05263157895,131751.5125,133280.5059665871,135936.06220095695,150591.0906921241,161512.97836538462,145461.57076566125
07646,89015.23765619313,91099.80463980464,93107.65222623345,98232.45768772348,102719.62790697675,105410.03859649123,110044.57882352942,114810.6101295642,117346.75353773584,117445.29205607477
07647,27879.87756849315,28475.666666666668,30554.786610878662,32303.89029535865,35767.73221757322,35211.06276150628,39032.90983606558,39531.138775510204,42929.776859504134,44396.62396694215
07648,50567.71220818982,55946.08045977011,54055.48473282443,60144.84291187739,62967.89887640449,66393.82575757576,71725.86764705883,75494.7969924812,73482.51145038167,73562.32472324723
07649,99640.26974386339,108655.19072164949,110371.61265822785,123252.09620253164,127553.95595854922,139091.04603580563,150994.65989847717,178796.15284974093,177963.9250645995,181492.03084832904
07650,59949.23522908734,61380.41416566627,62671.9649941657,63824.935779816515,65758.20581655481,68542.79565217391,70710.14907508162,73202.8514957265,74492.97476340694,79427.4496124031
07652,173964.62114501972,186537.08485329105,190218.83399209485,204302.41955835963,217001.3609375,226654.26959247648,266705.9498825372,299657.8574766355,288086.43539545813,286549.57686453575
07656,78120.16423024212,91015.7330316742,82962.17045454546,93824.68918918919,97036.92099322799,100054.32882882883,106083.58465011287,113973.10467706014,122576.08988764045,122944.55793991416
07657,41106.412279034404,42911.558490566036,44522.29291044776,45187.50828729282,48059.45027124774,46875.95748613679,49467.37701974865,52054.55830388692,52218.4649122807,53375.99326599327
07660,55292.3535291404,55186.762578616355,56436.69483568075,59658.17727272727,62355.98211624441,62472.96587537092,65421.883040935674,65963.80377906977,68319.8686868687,67549.20451339915
07661,81184.71024335032,85483.36842105263,87041.91481481481,93896.78142076502,100893.28021978022,105731.60655737705,115904.81488203268,120584.11964285714,130083.88849557521,128891.37544483985
07662,29826.160523596278,30280.071917808218,31999.33103448276,32757.170568561873,35199.93421052631,33706.32450331126,36760.09090909091,37712.24025974026,38228.67,39351.166666666664
07663,71918.96714114673,73267.54120879121,75581.64471879287,78769.22659430122,82279.7870619946,83781.73324396783,87870.51245085191,93675.95561357703,97673.82020997375,99316.23329129886
07666,255928.96428757082,269785.2526964561,274414.8104941416,294017.2065775951,315614.81052093976,310975.94992256066,330120.96283095726,371222.556898288,372289.9576903932,362558.9598039216
07670,366242.6412492074,411695.5872274143,382761.4538341158,502597.3910355487,518928.5729813665,550329.5198098257,553483.896713615,667038.8440944882,663208.703416149,647736.519379845
07675,244164.61268715523,271993.89465530595,271434.5977272727,295151.1912442396,309119.20409711683,320626.7371212121,401127.5909433962,374331.62368024135,386923.1511009871,419072.01876876876
07676,76160.70070890563,81761.52192982456,85897.13362068965,90159.34623655914,96302.5321888412,102126.34615384616,104235.1373390558,117410.50211864407,122362.10683760684,120801.15053763441
07677,129871.4375,163244.24647887325,155852.79421221864,195067.21498371335,207956.3476821192,206537.72333333333,227263.75577557756,277793.9701986755,280356.95666666667,245502.65084745764
07701,134359.44439757004,145145.02396694216,144816.00818330605,160041.7619439868,183807.78497202237,171883.94475580464,184289.06433677522,210067.82601755785,225045.44743083004,215290.28240740742
07702,39321.88983050847,43333.45641025641,47122.21359223301,56179.49038461538,62462.6243902439,65722.61764705883,67969.71770334928,76760.56038647343,85290.70873786407,77962.82038834952
07704,116552.94549499443,123060.15523465704,152912.9255319149,165098.41754385966,179709.38461538462,189613.86379928316,224199.24113475176,275836.7490909091,252741,290186.4254545455
07711,14680.649379932356,14266.613636363636,14790.808988764045,17878.423529411764,16700.595238095237,16212.77108433735,17308.6125,19444.324324324323,25124.844155844155,26495.837837837837
07712,162254.66305722814,168071.6681910569,173590.92307692306,186371.99506416585,193585.94512493876,199963.50590551182,216441.25911521632,231104.4269607843,246232.7091614154,248992.80734809232
07716,56019.07708628006,58466.38262910798,59590.526066350714,63974.37971698113,68866.40930232558,72629.51963048498,81392.46082949308,89558.49082568807,93979.71136363636,96635.01118568232
07717,11733.174429223744,12846.625,15390.477876106195,16489.62162162162,17726.271028037383,20034.10091743119,22179.758928571428,29044.47663551402,32055.546296296296,35588.76576576577
07718,35245.98768632534,36083.903973509936,37876.23642172524,38018.171974522294,39564.36875,40134.24367088608,41592.5329153605,45179.77329192546,47193.63551401869,47931.92705167173
07719,114342.51830785639,120715.55008787346,124593.50261324042,132703.13640312772,139218.1720890411,147612.9659574468,154565.61111111112,177981.98469387754,194242.86768447838,207468.31208609272
07720,19372.143503289473,19947.92531120332,20132.862660944207,19449.022026431718,20467.89270386266,21629.356223175964,22022.587719298244,23540.925438596492,25753.130434782608,29100.377118644068
07721,14209.114271623035,12936.59589041096,13964.11038961039,14457.46875,15757.060240963856,16373.115151515152,18245.830601092897,20263.19587628866,20618.067010309278,21020.5
07722,218542.2754996909,254902.76734693878,259144.81910569104,299618.9455645161,296109.875,300681.0263157895,320565.2455795678,321418.2246520875,369565.1527494908,379414.73453093815
07723,9688.526548672566,13651.787234042553,11321.152173913044,11583,9945.893617021276,11275.512195121952,11829.568181818182,10897.219512195123,13479.951219512195,18063.511627906977
07724,111734.02835689046,113270.61208406305,113011.3709536308,119470.79268292683,126837.93898305084,133695.83868243243,142531.55601659752,153979.82648026315,163980.80246913582,162759.6519647153
07726,314825.80889445374,332117.72921399365,343607.5164340387,361947.0107962213,384595.4903630659,392581.20190562616,419651.08098434005,446824.46726457396,455516.4602604401,463354.81445138267
07727,41240.92452830189,42982.32786885246,44721.20104438642,48986.313157894736,51891.079081632655,53108.4668367347,55454.27272727273,59190.401015228425,65301.03333333333,66626.76202531645
07728,289417.27870416304,297345.27482941624,306588.815037594,324554.8914728682,345406.8763302752,348005.6585724798,363155.7358490566,383650.25782957027,402119.9117432531,407033.8320882248
07730,101102.67500877091,103413.27771295216,106551.82663605052,110099.05517241379,112887.50459770115,113693.99197247706,122468.39140271493,131612.3735632184,133062.69565217392,136452.25698324022
07731,215622.20563663283,218335.88941548183,225385.27441860465,233725.45636550308,242285.75088607596,247652.59499489274,257424.56739020697,271489.07448414696,280878.6090225564,285658.0630231413
07732,23079.121510027526,21640.39393939394,22304.068085106384,22276.364806866954,23470.76170212766,25408.942857142858,27920.102880658436,32295.326530612245,34726.328125,36882.68253968254
07733,293317.59927564353,340181.91062176164,329366.74454428756,367910.65389527456,380279.9420849421,427684.14838709676,438373.4930991217,490417.82625,500162.10062893084,584782.4317897372
07734,43708.62143593267,42406.31316725979,41902.76207513417,41393.059674502714,43495.25448028674,43580.10288808664,44965.72261484099,46744.507880910685,49380.619765494135,52740.42028985507
07735,82266.43802077975,80855.85122210415,82411.33297872341,81601.66988210074,84779.23855165069,87084.45726495727,91196.96865203761,97194.1186264308,103117.72301425663,105695.2215628091
07737,22685.85804569762,23071.76923076923,23280.851485148516,24119.802884615383,26214.341346153848,26527.871428571427,27866.928909952607,31624.122641509435,33546.345971563984,35116.00462962963
07738,66542.49878766885,71289.95547945205,71403.26116838488,81748.29020979021,90604.51219512195,95749.6744966443,116694,132671.53250773993,148985.7094801223,154378.57602339183
07739,100436.70362903226,107632.39130434782,129373.97278911565,126161.95652173914,134506.29194630872,144726.98013245032,164220.4625407166,182487.14191419142,208850.46666666667,204240.20655737704
07740,98253.28741290518,98847.01212121212,99956.63520599251,102006.52748885586,103444.04628949302,104362.76418570375,106965.82978723405,111302.18195266272,112649.15706806282,117559.93120222377
07746,191719.48210837215,204870.7240990991,211876.80248306997,225724.22799097066,247399.81858902576,259760.52731326644,280371.0598669623,295060.8149386845,308421.63870246086,314267.42058165546
07747,191792.60036675617,200200.14322916666,206693.17958656332,215077.5599226804,221846.8382165605,226721.74064679773,236429.24501246883,259410.13778322106,264409.63337393425,261712.0960960961
07748,200512.20128510578,210775.5803893295,217543.92063492062,228083.83309143686,237828.60819554277,242216.8297413793,262247.043758967,284527.1602288984,290029.135483871,296368.18888096936
07750,43967.96063890473,51309.82558139535,47358.846153846156,56658.57647058823,59473,63997.76271186441,79319.73480662983,79689.89887640449,99798.28260869565,114155.65217391304
07751,227506.73406049702,238479.8512763596,244897.20546448088,256903.38313767343,259641.88589211617,269768.96465696464,289801.36622583924,337729.28068410465,323989.7075098814,342822.71703561116
07753,160438.42173479561,161914.49690402477,163694.0005141388,169546.9924050633,175341.16153081512,179840.9661764706,189269.65487154628,196194.65213178293,203018.22803648585,209670.49222797927
07755,38616.27677496991,38792.70996978852,39336.44891640867,40313.20317460317,44008.56112852664,46055.99680511182,48757.58653846154,52712.754838709676,56197.51948051948,55177.11186440678
07756,15577.48110151188,15539.027777777777,15291.005681818182,16189.417142857143,17402.459770114943,16899.874251497007,18033.674418604653,20589.863095238095,22882.971264367818,21815.710227272728
07757,42586.16862880887,44021.85106382979,41532.212014134275,45837.989795918365,49556.41379310345,50774.243055555555,60449.15807560137,65345.284745762714,70644.15635179153,73994.22903225807
07758,25387.89607679466,25930.6,26096.90336134454,27843.21551724138,29417.266666666666,30352.54958677686,30990.927710843374,32797.94758064516,33333.98795180723,34950.40157480315
07760,358557.3084753264,398990.5527522936,397911.7676537585,432030.6881959911,494218.8689956332,459789.29847494554,533528.0151843817,593516.5042553191,638914.5021367521,744042.5638297872
07762,67591.74644600043,78464.52642706131,75156.93487394958,79373.13319238901,86311.32983193277,88044.78541666667,94770.62105263158,108534.41509433962,134247.48637316562,147888.5514403292
07764,39106.03138622493,41735.83139534884,41356.1976744186,43435.35294117647,45364.12426035503,47235.08875739645,50828.255952380954,50847.89675516224,52857.56083086054,50665.23008849558
07801,91091.41791411043,91829.46308186196,93089.00798722045,93987.26819620254,96256.60745440127,95908.6928,97387.74439102564,99820.56845476381,99837.66853035144,104120.27593818985
07803,19969.014285714286,20061.855670103094,20503.269035532994,21723.803921568626,21837.20297029703,22237.151960784315,23075.10628019324,23593.898550724636,24114.966666666667,24567.437209302327
07821,61418.91208274565,62193.77803738318,63562.26995305164,66764.7465437788,68674.34703196347,66941.58333333333,69172.83108108108,74639.51454138702,76271.19777777778,80214.18584070797
07822,6039.593309859155,6283.072727272727,6606.679245283019,7258.982142857143,6991.452830188679,7474.056603773585,8503.403846153846,8461.461538461539,8469.826923076924,9563.01923076923
07823,31730.2454445058,32529.418032786885,33251.371273712735,33418.71978021978,35261.03571428572,35140.62258953168,36057.804945054944,38060.15846994535,39395.09016393442,39279.711956521736
07825,48760.11680517082,51547.20601851852,53687.508968609865,55680.06081081081,59026.13392857143,60487.387527839644,62481.54746136865,68750.21225382932,68487.40570175438,70083.35698924732
07826,31024.37052838858,31120.947540983605,31976.940594059404,33100.72185430463,34528.30163934426,35832.6798679868,38035.6677852349,41976.28956228956,40547.0406779661,41585.34551495017
07827,16039.93808219178,15999.083333333334,15713.917127071823,16015.719101123595,16138.890710382513,16797.622950819674,17457.729166666668,18075.645502645504,18934.55958549223,19271.51256281407
