zip_code,nyc_flag,year,avg_zhvi,housing_units,agi,total_pop,avg_zhvi_pct,agi_pct,percentile_diff,inner_third_flag,gap_25_pct,bottom_income_quartile,gap_years,first_gap,gentrification_signal,avg_rent,gross_rent_per_unit,evictions,eviction_filings,violations_a,violations_b,violations_c,total_violations,dob_calls_311,permits_alteration,permits_demolition,nypd_calls_311,arrests
10012,1,2016,982171.879458333,12703,2947496.06544836,22256,0.931094556858242,0.995597080891697,-0.064502524033455,1,0,0,NA,NA,0,3254.1175892072793,2170.1360308588523,NA,NA,326,627,269,1222,692,16,1,3076,1475
10012,1,2017,1027310.01316667,12706,4269134.97987152,22075,0.9325967433412,NA,NA,1,NA,NA,NA,NA,NA,3264.7199501945393,2212.997009286951,0,38,435,496,287,1218,642,17,1,3050,1315
10012,1,2018,1161229.89233333,12688,3975438.46949153,21420,0.954509298831578,0.990302137691306,-0.0357928388597287,1,0,0,NA,NA,0,3321.2908370614896,2319.5430327868853,0,43,596,715,316,1627,636,13,NA,2964,1014
10012,1,2019,1282728.61866667,12803,3598082.44279279,21261,0.978905941872226,0.994551157277787,-0.0156452154055603,1,0,0,NA,NA,0,3437.2015077961373,2379.5908771381705,0,36,399,753,381,1533,591,5,NA,3561,670
10012,1,2020,1505378.91125,13200,2918129.15736767,20838,0.984504338857336,0.983503238518224,0.00100110033911271,1,0,0,NA,NA,0,3255.803258849625,2400.063787878788,0,11,212,307,304,823,345,4,NA,3657,565
10012,1,2021,1784071.14975,13362,NA,21117,0.990027140755119,NA,NA,1,NA,NA,NA,NA,NA,3273.303975053763,2558.3277204011374,NA,NA,748,442,330,1520,363,7,NA,5007,395
10013,1,2011,1515903.82341667,12769,1971480.57689844,22303,0.984485046935024,0.991778585262022,-0.0072935383269982,1,0,0,0,0,0,NA,1391.6257342000156,NA,NA,84,204,46,334,613,37,1,1681,4577
10013,1,2012,1589110.7815,12964,2223668.58041603,22584,0.99001603437814,0.987025215701317,0.00299081867682238,1,0,0,0,0,0,4101.481481345864,1451.0708886146251,NA,NA,56,293,92,441,674,23,NA,1487,4949
10013,1,2013,1800497.05675,13176,2762237.24671385,23728,0.993162872813008,0.994175739098596,-0.00101286628558761,1,0,0,0,0,0,4330.8714933788115,1531.5727079538556,NA,NA,79,319,111,509,726,30,NA,1801,5207
10013,1,2014,2165035.38866667,13353,3586731.24441133,24023,0.993379122015435,0.995988595888204,-0.00260947387276966,1,0,0,0,0,0,4489.385669815273,1612.752564966674,NA,NA,73,278,116,467,750,21,3,1786,5206
10013,1,2015,2540828.78275,13486,2989083.32624815,24128,0.995362595522204,0.991911492951467,0.00345110257073733,1,0,0,0,0,0,4692.432935125733,1988.9219931781104,NA,NA,175,388,200,763,746,22,6,2228,4865
10013,1,2016,2777679.44516667,13726,2962544.984375,24870,0.996112073440974,0.997128673500469,-0.00101660005949555,1,0,0,0,0,0,4739.656857290375,2048.8941425032785,NA,NA,247,367,195,809,785,25,NA,2869,4750
10013,1,2017,2806138.68233333,13766,3694870.84824518,25576,0.996318726157831,0.991973709691351,0.00434501646647933,1,0,0,0,0,0,4754.222027346897,2072.6198605259333,0,48,359,299,163,821,712,15,NA,4216,4425
10013,1,2018,2590739.81041667,13891,4541348.15998043,25212,0.996666345371866,0.996010432507072,6.5591286479482e-4,1,0,0,0,0,0,4860.949192078868,2104.694766395508,0,45,409,510,275,1194,813,24,4,3032,4156
10013,1,2019,2703077.50758333,14233,3903129.33368201,26272,0.996727639469066,0.996012711507802,7.1492796126404e-4,1,0,0,0,0,0,4989.301819530426,2086.8872338930655,0,33,329,450,360,1139,777,15,1,3328,3923
10013,1,2020,2829006.97308333,17470,2431022.21320565,32423,0.995904486462696,0.981293405943427,0.0146110805192686,1,0,0,0,0,0,4747.5470056887825,2132.7547796222093,0,9,253,263,219,735,478,13,NA,3462,2014
10013,1,2021,2818915.1805,17996,NA,33222,0.994591836940583,NA,NA,1,NA,NA,NA,NA,NA,4812.0320089833185,NA,0,6,796,326,229,1351,396,13,1,3967,2721
10014,1,2011,652808.460158333,25462,2051789.87409677,38073,0.93847570318143,0.993529112408034,-0.0550534092266036,1,0,0,0,0,0,NA,1790.167543790747,NA,NA,110,296,55,461,602,27,NA,1980,2751
10014,1,2012,692557.986416667,25438,2571127.02579889,37800,0.952265312245214,0.993540963444453,-0.0412756511992387,1,0,0,0,0,0,3167.787876857101,1880.1252850066828,NA,NA,93,350,91,534,565,19,NA,1744,2345
10014,1,2013,802568.579233333,25797,2593776.06076696,37340,0.96593864819371,0.992408123667528,-0.0264694754738184,1,0,0,0,0,0,3299.839916927748,1895.6436407334184,NA,NA,169,508,175,852,544,28,NA,2112,2511
10014,1,2014,985546.334191667,26164,3270293.05901542,38141,0.972295866341287,0.992393748411474,-0.020097882070187,1,0,0,0,0,0,3428.2894772487884,1889.726761963003,NA,NA,120,451,138,709,480,26,NA,2319,2564
10014,1,2015,1096779.65183333,26113,3281185.26891496,37394,0.977990635352646,0.993656056224004,-0.015665420871358,1,0,0,0,0,0,3622.4438392912098,2108.7099911921264,NA,NA,367,548,247,1162,658,28,NA,2594,1858
10014,1,2016,1198658.22241667,26108,3133694.59583211,37903,0.980363047484218,NA,NA,1,NA,NA,NA,NA,NA,3680.016817564731,2124.427761605638,NA,NA,307,594,300,1201,647,16,1,2922,1318
10014,1,2017,1289387.62583333,25988,3858512.17354651,38522,0.980857716174179,0.993708703343021,-0.0128509871688418,1,0,0,NA,NA,0,3723.3625033877265,2150.2388794828385,0,44,561,589,207,1357,649,24,1,2697,1531
10014,1,2018,1377739.499,25648,3666005.86039148,37325,0.985188825543703,0.985546775042657,-3.5794949895418e-4,1,0,0,NA,NA,0,3787.640853101931,2089.5278384279477,0,41,552,770,302,1624,744,25,1,2456,1306
10014,1,2019,1398269.66516667,25510,3428749.8316172,36890,0.987210360351567,0.992498786984627,-0.00528842663306062,1,0,0,NA,NA,0,3915.886341085379,2272.125754606037,0,32,318,511,288,1117,836,15,2,2938,1193
10014,1,2020,1538052.98158333,25149,3071101.08670343,35869,0.988878401735466,0.9889681375125,-8.97357770341944e-5,1,0,0,NA,NA,0,3759.8969568399734,2230.306692114995,0,6,245,436,302,983,506,18,NA,4300,1038
10014,1,2021,1484850.09558333,25870,NA,36057,0.983621155816334,NA,NA,1,NA,NA,NA,NA,NA,3857.3616848354086,2440.55972168535,0,1,1025,592,349,1966,468,14,1,6110,922
10016,1,2011,525601.839275,26306,1756642.50876634,41950,0.840082068664427,0.986353388629958,-0.14627131996553,1,0,0,0,0,0,NA,1819.651410324641,NA,NA,116,296,64,476,435,13,NA,1431,1945
10016,1,2012,541851.097708333,26366,2111365.64561063,41240,0.846388539137899,0.984284453989648,-0.137895914851749,1,0,0,0,0,0,3222.015423571965,1793.622164909353,NA,NA,104,323,105,532,641,15,2,1700,2010
10016,1,2013,574820.407158333,26134,2159251.82284231,40359,0.851584573886952,0.984075058267273,-0.132490484380321,1,0,0,0,0,0,3331.6731124975186,1796.7261039259204,NA,NA,165,483,186,834,709,17,1,2224,1856
10016,1,2014,650769.348041667,26342,2580353.33937237,40086,0.847334932358488,0.986419887908182,-0.139084955549693,1,0,0,0,0,0,3421.608092397292,1785.0728114797662,NA,NA,116,394,154,664,732,17,3,2145,1673
10016,1,2015,722882.221841667,26530,2739814.04726688,40896,0.854681325472449,0.986526214207355,-0.131844888734907,1,0,0,0,0,0,3574.9670451061356,2102.9109687146624,NA,NA,351,456,185,992,836,9,11,2498,1758
10016,1,2016,782962.403825,26422,2633142.04373561,40882,0.858820042928926,0.989879796431375,-0.131059753502449,1,0,0,0,0,0,3596.2982893113835,2217.6912042994472,NA,NA,388,590,210,1188,807,19,4,3290,1473
10016,1,2017,842968.651108333,26446,3343602.54878847,41253,0.857433624968092,0.989318713132546,-0.131885088164454,1,0,0,0,0,0,3578.350665609281,2365.166868335476,0,75,433,658,271,1362,798,20,NA,3498,1305
10016,1,2018,979466.943625,26363,4049565.39719321,41921,0.894543087843472,0.993324400425335,-0.0987813125818625,1,0,0,0,0,0,3619.699219721436,2404.9934757045858,0,68,546,699,257,1502,972,14,11,3098,1015
10016,1,2019,967888.634941667,26551,3012827.75927853,44222,0.875148011417887,0.989233518858863,-0.114085507440975,1,0,0,0,0,0,3716.399729442849,2414.303679710745,0,56,351,453,246,1050,899,16,3,4141,902
10016,1,2020,938400.6182,32389,3073836.9280677,52165,0.862366578412091,0.992504678885633,-0.130138100473542,1,0,0,0,0,0,3473.967307530451,2582.4863688289233,0,13,230,322,161,713,726,6,NA,4645,426
10016,1,2021,935671.692625,33117,NA,53402,0.844936651394265,NA,NA,1,NA,NA,NA,NA,NA,3507.056841287102,2639.8301174623307,NA,NA,833,414,316,1563,699,6,1,5256,600
10017,1,2011,416671.95795,5971,768518.021816731,6816,0.696292292119115,0.956313479089098,-0.260021186969983,1,0,0,0,0,0,NA,NA,NA,NA,17,50,5,72,234,3,NA,613,860
10017,1,2012,439527.569025,5895,861974.033419023,7115,0.736960631267443,0.955090927734641,-0.218130296467198,1,0,0,0,0,0,NA,NA,NA,NA,25,88,7,120,201,3,NA,696,850
10017,1,2013,464544.214341667,5832,878997.562121212,7026,0.74255626575772,0.9514501102765,-0.20889384451878,1,0,0,0,0,0,2954.207006926106,NA,NA,NA,14,62,22,98,207,6,1,803,1004
10017,1,2014,523056.502516667,5735,1050049.43729972,7194,0.764432028265803,0.953098631501869,-0.188666603236066,1,0,0,0,0,0,3036.24605223051,NA,NA,NA,34,59,29,122,235,9,NA,1179,1023
10017,1,2015,573941.232658333,5815,1119610.54771074,7306,0.769760424978829,0.955060659036378,-0.185300234057549,1,0,0,0,0,0,3193.229319204934,NA,NA,NA,64,129,27,220,250,4,1,2095,992
10017,1,2016,618873.573,5788,1098677.74150406,7760,0.768243753449009,0.958417892690788,-0.190174139241779,1,0,0,0,0,0,3274.1336128703388,NA,NA,NA,61,138,26,225,317,6,3,1384,1022
10017,1,2017,683501.641383333,5802,1236483.22057541,7645,0.780005971911606,0.954427972221526,-0.17442200030992,1,0,0,0,0,0,3268.908444842172,NA,0,38,79,114,24,217,370,4,1,1842,862
10017,1,2018,816007.73555,5673,1420387.66616216,7500,0.809121264616334,0.955426897067722,-0.146305632451388,1,0,0,0,0,0,3267.784374722034,NA,1,26,140,132,45,317,332,3,1,1164,721
10017,1,2019,783257.2237,5698,1341362.58822181,7633,0.786332867495819,0.956405643859627,-0.170072776363808,1,0,0,0,0,0,3337.8758550980383,NA,0,22,89,120,43,252,374,3,NA,1340,649
10017,1,2020,800147.786466667,6049,1237922.94253141,7767,0.801085207598568,0.948322293075706,-0.147237085477138,1,0,0,0,0,0,3150.7747002007136,NA,0,5,34,50,34,118,172,2,NA,1371,322
10017,1,2021,781405.484308333,6231,NA,7775,0.758914632097871,NA,NA,1,NA,NA,NA,NA,NA,3159.4426863609883,NA,NA,NA,179,90,45,314,154,NA,NA,1942,442
10018,1,2011,303310.357833333,5110,129868.514862055,7291,0.386819146783072,0.302225558526556,0.0845935882565163,1,0,0,0,0,0,NA,1723.6915851272015,NA,NA,26,51,8,85,348,1,4,697,3200
10018,1,2012,340265.228608333,5950,128768.684479818,8574,0.526753509407521,0.280358168369154,0.246395341038368,1,0,0,0,0,0,NA,1863.8473949579832,NA,NA,29,56,19,104,349,4,1,573,3128
10018,1,2013,379157.77925,6665,131000.892978482,9588,0.585359044621827,0.282684868920705,0.302674175701123,1,1,0,1,1,0,3428.3255277260073,1994.4259564891224,NA,NA,28,84,44,156,290,6,3,729,3013
10018,1,2014,458551.737891667,7260,142489.98677686,10743,0.683321569354145,0.304043304426585,0.37927826492756,1,1,0,2,0,0,3513.4288310904108,2001,NA,NA,21,86,46,153,320,2,NA,904,3071
10018,1,2015,521460.37965,7968,150924.336956522,11711,0.720953219671123,0.315131760344007,0.405821459327116,1,1,0,3,0,0,3685.781257779256,2544.050953815261,NA,NA,50,78,98,226,443,5,4,996,2864
10018,1,2016,601842.58115,8439,153128.393015521,12488,0.754063255828881,0.320396978130096,0.433666277698785,1,1,0,4,0,0,3692.5117022763457,2542.447446379903,NA,NA,76,140,94,310,451,2,1,1203,2664
10018,1,2017,659869.592758333,8452,165271.509526402,12638,0.759821117732436,0.320831110024417,0.438990007708019,1,1,0,5,0,0,3674.0790553777697,2602.6147657359206,0,45,117,197,101,415,492,1,NA,1300,2427
10018,1,2018,897583.378916667,8363,177231.951682953,12969,0.860186356879526,0.32987242300896,0.530313933870566,1,1,0,6,0,0,3716.271399244689,2778.1511419347125,0,74,149,239,77,465,411,5,NA,1177,2490
10018,1,2019,1029111.36545833,8784,175741.242339833,12709,0.906415905075417,0.312906072176295,0.593509832899122,1,1,0,7,0,0,3851.621801655104,2921.2564890710382,0,51,112,218,111,441,460,NA,6,1535,2009
10018,1,2020,1084872.95266667,8806,170309.921546961,12673,0.921205548651286,0.300227146033834,0.620978402617452,1,1,0,8,0,0,3556.083657243378,3029.9183511242336,0,16,74,82,87,243,224,NA,1,2161,1272
10018,1,2021,1218479.27825,9058,NA,12914,0.936744902627717,NA,NA,1,NA,NA,NA,NA,NA,3664.924030697366,3084.216272907927,0,1,203,198,147,548,168,2,NA,1862,1936
10019,1,2011,604397.121683333,21530,191349.673819268,28728,0.904442479975249,0.49785514712662,0.406587332848629,1,1,0,1,NA,0,NA,NA,NA,NA,144,403,78,625,591,8,3,1796,3063
10019,1,2012,637072.912741667,21333,188252.766489765,27896,0.929490951686088,0.484491388539198,0.44499956314689,1,1,0,2,0,0,3218.528629749907,1851.6262597853092,NA,NA,112,348,96,556,713,17,1,1956,2886
10019,1,2013,700590.151966667,21631,193177.027632562,26243,0.934687302782389,0.483295506729595,0.451391796052794,1,1,0,3,0,0,3292.311520419325,1905.4324349313488,NA,NA,134,502,138,774,646,18,1,2428,3342
10019,1,2014,835889.775075,21802,203167.531969309,26901,0.941246875278576,0.489273865765936,0.451973009512641,1,1,0,4,0,0,3389.759135940649,1931.9730758645997,NA,NA,203,515,209,927,787,13,2,2814,3799
10019,1,2015,952498.156475,21990,212082.088331516,27069,0.944664090802634,0.494634549838379,0.450029540964255,1,1,0,5,0,0,3517.9868106570293,2202.4217371532513,NA,NA,371,920,406,1697,871,19,1,3448,3199
10019,1,2016,1028466.34795,22346,214181.407284768,26940,0.944007037538591,0.49994238679034,0.444064650748252,1,1,0,6,0,0,3529.984825054368,2262.628076613264,NA,NA,594,932,488,2014,916,9,4,3629,2781
10019,1,2017,1040353.64583333,22348,228878.416786744,27520,0.939077554101408,0.512920617538852,0.426156936562555,1,1,0,7,0,0,3517.3868013546194,2298.6652049400395,0,108,550,763,299,1612,1018,12,NA,3377,2797
10019,1,2018,1126411.61433333,22408,244816.215806568,29465,0.946427702921985,0.525367096526444,0.421060606395541,1,1,0,8,0,0,3522.160129190693,2262.754373438058,0,106,725,1135,370,2230,1085,9,NA,4006,2288
10019,1,2019,1120805.15658333,22141,247688.970445193,29868,0.938264762354614,0.517398190162244,0.42086657219237,1,1,0,9,0,0,3593.615197747297,2362.0005419809404,1,108,637,799,468,1904,854,9,1,4949,1949
10019,1,2020,1114997.2615,29781,245453.518794194,42598,0.932114430648371,0.50252406673105,0.429590363917321,1,1,0,10,0,0,3386.211342854637,2075.7506799637354,0,14,357,440,280,1077,796,7,NA,6824,1302
10019,1,2021,1139829.62591667,31017,NA,43895,0.924608551166414,NA,NA,1,NA,NA,NA,NA,NA,3418.8694603414465,2150.6663120224393,0,5,869,669,444,1982,448,5,NA,7119,1664
10021,1,2011,534297.068675,20812,1470189.37169506,31014,0.848804181285276,0.980481688483998,-0.131677507198722,1,0,0,0,0,0,NA,1825.7361137805112,NA,NA,61,237,37,335,263,11,NA,1074,275
10021,1,2012,556153.598666667,20683,1829129.37238659,31241,0.861199494075032,0.978533933589017,-0.117334439513985,1,0,0,0,0,0,2455.624560050786,1847.984673403278,NA,NA,50,233,46,329,371,16,NA,709,255
10021,1,2013,634235.77875,20672,1992832.46314545,29894,0.877983512889022,0.980594771020034,-0.102611258131012,1,0,0,0,0,0,2558.1799355770913,1867.9330495356037,NA,NA,66,344,102,512,353,21,3,862,237
10021,1,2014,792010.228458333,20668,2253701.21048544,31160,0.914348699872495,0.980274519701734,-0.0659258198292384,1,0,0,0,0,0,2617.0570801835715,1892.3188020127736,NA,NA,73,323,138,534,351,9,NA,1124,261
10021,1,2015,939892.772391667,20713,2508492.60340162,31593,0.93294107375807,0.983090560304117,-0.0501494865460468,1,0,0,0,0,0,2727.502063201033,1939.791097378458,NA,NA,161,289,132,582,356,16,NA,1290,164
10021,1,2016,1034776.96883333,20643,2180412.41832669,32648,0.947200779056295,0.984146097034222,-0.036945317977927,1,0,0,0,0,0,2780.2341630596725,1993.0411277430603,NA,NA,195,345,110,650,360,11,1,1443,183
10021,1,2017,1056176.286,20481,2654350.73727486,31241,0.946841556814353,0.981733050142988,-0.034891493328635,1,0,0,0,0,0,2801.8844623052873,2077.047068014257,0,44,370,457,190,1017,409,11,NA,1249,216
10021,1,2018,1223899.5455,20431,2669088.87066615,31277,0.963189343152574,0.980874890753636,-0.0176855476010624,1,0,0,0,0,0,2846.644869566742,2084.504429543341,0,52,357,409,250,1016,355,9,2,1198,152
10021,1,2019,1216433.52175,20611,2497169.93427621,29840,0.959082723319084,0.980986894967443,-0.0219041716483592,1,0,0,0,0,0,2925.2867886536815,2109.316821114938,0,24,237,324,255,816,381,10,1,1661,183
10021,1,2020,1261940.80825,30588,2360393.64473136,44476,0.961415822453682,0.97900028769998,-0.0175844652462985,1,0,0,0,0,0,2792.203900223297,2366.012946253433,0,12,115,169,123,407,229,3,NA,1922,134
10021,1,2021,1400716.33791667,31438,NA,45139,0.968419836030595,NA,NA,1,NA,NA,NA,NA,NA,2717.315873412161,2377.197054520007,NA,NA,539,300,184,1023,252,5,3,2029,132
10022,1,2011,572597.988958333,15031,249002.463619014,19321,0.876179818052846,0.710160064607824,0.166019753445022,1,0,0,0,0,0,NA,NA,NA,NA,54,145,12,211,467,13,3,1027,2113
10022,1,2012,605780.534766667,14999,249470.613884786,19910,0.895958023671628,0.684490671054483,0.211467352617145,1,0,0,0,0,0,3183.3900346378814,NA,NA,NA,69,210,55,334,492,7,2,946,1979
10022,1,2013,649618.424958333,15063,250490.962682216,19945,0.896673910698741,0.678097246454231,0.21857666424451,1,0,0,0,0,0,3262.475049015746,NA,NA,NA,92,230,73,395,415,14,1,1223,2021
10022,1,2014,739345.942741667,15294,252588.070893372,20075,0.893910882743415,0.650773914498411,0.243136968245004,1,0,0,0,0,0,3367.8794286434795,NA,NA,NA,47,159,80,286,525,10,NA,1544,2035
10022,1,2015,830509.13555,15384,259873.666572638,20356,0.909654379912432,0.642791195640052,0.26686318427238,1,1,0,1,1,0,3516.594711027689,NA,NA,NA,185,317,120,622,620,11,7,1618,1750
10022,1,2016,923872.017325,15340,258947.009982886,19696,0.916505452888877,0.634506772112411,0.281998680776466,1,1,0,2,0,0,3574.7793638751277,NA,NA,NA,208,426,142,776,512,15,2,1483,1654
10022,1,2017,947951.784791667,15373,267765.097237881,20096,0.912888621630151,0.62060469822905,0.292283923401101,1,1,0,3,0,0,3569.0252122399256,NA,0,44,343,399,181,923,740,16,NA,1714,1853
10022,1,2018,1209326.62416667,15395,275620.053374753,19814,0.960549272620996,0.598748153121955,0.361801119499041,1,1,0,4,0,0,3590.551288920882,NA,0,63,399,467,190,1056,730,9,NA,1543,1630
10022,1,2019,1214944.70758333,15412,273269.977299185,19898,0.956438957206995,0.567979873348031,0.388459083858964,1,1,0,5,0,0,3660.175418535883,NA,0,61,263,431,290,984,702,8,1,2648,1380
10022,1,2020,1185374.81316667,21540,279959.322626092,29412,0.942607680920698,0.5883556156432,0.354252065277498,1,1,0,6,0,0,3467.604882971857,NA,0,14,142,146,103,391,414,4,1,2141,806
10022,1,2021,1167849.05933333,22203,NA,30292,0.929563296397425,NA,NA,1,NA,NA,NA,NA,NA,3378.7797965022437,NA,NA,NA,630,410,252,1292,344,5,2,2681,816
10023,1,2011,559618.863808333,26389,96530.2494254635,38887,0.863073667243198,0.186281043452277,0.676792623790921,1,1,1,1,NA,NA,NA,1833.696464435939,NA,NA,78,182,44,304,465,23,NA,1784,1663
10023,1,2012,609068.827325,26399,92754.4334365325,38397,0.900672338166282,0.168194590225048,0.732477747941234,1,1,1,2,0,0,3002.934294952022,1862.4094473275504,NA,NA,58,148,40,246,496,23,NA,1806,1395
10023,1,2013,690719.790216667,26871,93825.2734138973,39540,0.924622313508927,0.166197511390027,0.7584248021189,1,1,1,3,0,0,3071.605415752523,1896.9711584980091,NA,NA,83,240,49,372,447,14,NA,1819,1397
10023,1,2014,826888.183675,27355,97641.1773722628,39468,0.927937999673585,0.166431529428645,0.76150647024494,1,1,1,4,0,0,3186.009572732637,1972.7119356607568,NA,NA,100,428,221,749,487,13,NA,2285,1497
10023,1,2015,935354.78725,27673,98821.716147719,39120,0.928710176857986,0.151430033849391,0.777280143008595,1,1,1,5,0,0,3274.226336772114,2441.933111697322,NA,NA,316,592,246,1154,749,16,NA,2624,1254
10023,1,2016,1014947.19181667,27894,98207.2780630961,39218,0.939288005665216,0.154067992950648,0.785220012714568,1,1,1,6,0,0,3298.6526840973024,2518.5513730551374,NA,NA,287,369,119,775,534,29,NA,2774,1197
10023,1,2017,1069335.95275,27676,102244.003604903,39680,0.950402593803232,0.145472582595634,0.804930011207598,1,1,1,7,0,0,3279.4744139871977,2559.5950281832634,0,46,623,518,209,1350,729,15,NA,3142,1199
10023,1,2018,1313918.05941667,27710,105143.94265233,39584,0.976756605629498,0.145357353669112,0.831399251960386,1,1,1,8,0,0,3321.740873632784,2588.823673763984,0,53,581,783,337,1701,773,15,1,3155,969
10023,1,2019,1263596.59383333,27950,105707.407652686,40004,0.97552371492623,0.140085703297363,0.835438011628866,1,1,1,9,0,0,3391.958388941497,2475.782397137746,0,49,416,658,315,1389,881,13,NA,3982,887
10023,1,2020,1282088.60416667,43879,105325.097201767,64034,0.970097986178536,0.128538136536212,0.841559849642324,1,1,1,10,0,0,3224.249968423484,2595.6713689920007,0,10,231,251,156,638,501,9,NA,4078,412
10023,1,2021,1438748.67841667,44778,NA,64371,0.977934107058816,NA,NA,1,NA,NA,NA,NA,NA,3250.9925880764436,2655.868841841976,NA,NA,783,447,271,1501,375,10,NA,4554,462
10024,1,2011,617032.981508333,39454,215466.039991775,72966,0.918625086897873,0.592472270137913,0.32615281675996,1,1,0,1,NA,0,NA,1719.8272671972425,NA,NA,184,457,65,706,545,30,NA,1287,1054
10024,1,2012,649211.408041667,39132,200661.86819788,71769,0.938275306051104,0.525752828309794,0.41252247774131,1,1,0,2,0,0,2771.689261401799,1766.3635387917816,NA,NA,121,431,106,658,636,21,1,1322,1133
10024,1,2013,726448.267,39172,204767.10125261,73038,0.948530994601553,0.524683203555661,0.423847791045892,1,1,0,3,0,0,2871.0650009924766,1841.524788113959,NA,NA,192,632,248,1072,571,24,NA,1670,1160
10024,1,2014,890745.319691667,38961,210509.924063449,72660,0.959552617389555,0.516343586744668,0.443209030644887,1,1,0,4,0,0,2949.55729574273,1783.1742768409435,NA,NA,220,618,291,1129,534,19,NA,2146,1267
10024,1,2015,985510.738083333,38838,212822.310460814,71934,0.959610786686396,0.499359296261315,0.460251490425082,1,1,0,5,0,0,3038.232175536168,1795.664941552088,NA,NA,453,794,342,1589,567,25,3,2402,1049
10024,1,2016,1110112.93525,38934,213273.414451261,71439,0.96579556250533,0.490915195637665,0.474880366867665,1,1,0,6,0,0,3079.560773169582,1874.92402527354,NA,NA,452,888,341,1681,715,18,NA,2364,961
10024,1,2017,1145944.2895,38748,218158.704807041,71377,0.968829298275244,0.476335285665599,0.492494012609645,1,1,0,7,0,0,3073.1221433958567,1933.511923196036,0,37,873,952,375,2200,650,22,NA,2994,1017
10024,1,2018,1247440.39083333,38598,226495.865600544,71760,0.967539276815514,0.476134956642292,0.491404320173223,1,1,0,8,0,0,3116.9027881869515,2047.0075910668947,0,60,831,1187,389,2407,656,14,NA,2721,979
10024,1,2019,1248886.94091667,38631,227182.063441991,71116,0.970637264838534,0.455634903059854,0.51500236177868,1,1,0,9,0,0,3200.07648038202,2128.716160596412,0,28,720,1134,648,2502,703,17,NA,3832,795
10024,1,2020,1238757.952,38932,221256.671923209,72314,0.953887897559869,0.44647237078997,0.507415526769899,1,1,0,10,0,0,3068.631765070636,2310.748998253365,0,9,458,719,510,1687,570,18,NA,5415,587
10024,1,2021,1366144.2385,39789,NA,75120,0.956130768955274,NA,NA,1,NA,NA,NA,NA,NA,3018.956070001845,2326.19869813265,NA,NA,1345,1129,682,3156,600,9,NA,4699,685
10025,1,2011,579104.642441667,46063,219512.590027151,88150,0.881440784440078,0.623119005832414,0.258321778607664,1,1,0,1,NA,0,NA,1269.6541909992836,NA,NA,223,698,97,1018,902,17,NA,2739,2655
10025,1,2012,585584.095758333,46171,211381.368720697,89156,0.875710358406586,0.56197770476042,0.313732653646166,1,1,0,2,0,0,2946.575256887219,1376.778843863031,NA,NA,351,1226,380,1957,937,15,NA,2671,2766
10025,1,2013,638981.800933333,46089,223512.192771084,90007,0.888057577829092,0.573749485999381,0.314308091829711,1,1,0,3,0,0,3083.0569143507823,1436.8234719781292,NA,NA,391,1438,624,2453,783,10,NA,3210,2669
10025,1,2014,744815.992591667,46588,212196.551392573,90531,0.90432256427769,0.525810817858699,0.378511746418991,1,1,0,4,0,0,3185.876945366989,1436.4774190778742,NA,NA,658,2061,730,3449,956,16,NA,4490,2475
