zip_code,year,gross_rent_per_unit
07302,2015,1839.837415289502
07302,2016,1883.884214861446
07302,2017,1994.7014130182997
07302,2018,2105.0972302034247
07302,2019,2209.800715723552
07302,2020,2366.8464915750337
07302,2021,2494.3805142641354
07304,2011,926.1753174010455
07304,2012,977.4725528185257
07304,2013,938.4353222395881
07304,2014,951.9420754026354
07304,2015,943.6317457442956
07304,2016,1000.5003643650938
07304,2017,1015.6909438079651
07304,2018,1090.7924149876926
07304,2019,1091.3458249954522
07304,2020,1181.532270207378
07304,2021,1266.2528891074503
07305,2011,1127.8084808045644
07305,2012,1137.2725175430164
07305,2013,1159.6345047614443
07305,2014,1158.7755309863253
07305,2015,1181.1701280227596
07305,2016,1167.6571837026447
07305,2017,1181.477042875457
07305,2018,1218.115355450237
07305,2019,1231.4471522072135
07305,2020,1307.7480975537326
07305,2021,1413.4864781385133
07306,2011,963.7021853805577
07306,2012,1015.4239163691993
07306,2013,1037.0108233866074
07306,2014,1063.9069862107567
07306,2015,1074.0678917026971
07306,2016,1093.5420917053066
07306,2017,1128.3499159835021
07306,2018,1175.5255866264506
07306,2019,1212.145780051151
07306,2020,1268.6044380349833
07306,2021,1381.6407746685072
07307,2011,NA
07307,2012,NA
07307,2013,NA
07307,2014,NA
07307,2015,NA
07307,2016,NA
07307,2017,NA
07307,2018,NA
07307,2019,NA
07307,2020,NA
07307,2021,NA
07310,2020,2989.326318953855
07310,2021,3133.84216032431
07401,2020,1944.3657937806875
07401,2021,2402.1334180432023
07403,2011,1250
07403,2012,1280
07403,2013,1360
07403,2014,1386
07403,2015,1387
07403,2016,1437
07403,2017,1458
07403,2018,1612
07403,2019,1645
07403,2020,1797
07403,2021,1803
07405,2011,1459.55663003663
07405,2012,1391.7465733015495
07405,2013,1541.6918725811254
07405,2014,1600.1950082694332
07405,2015,1568.6153035095647
07405,2016,1552.7611255543661
07405,2017,1542.6631530705774
07405,2018,1640.3492450815922
07405,2019,1664.1695368171022
07405,2020,1635.657040229885
07405,2021,1661.0316768381285
07407,2011,1254.3030180544329
07407,2012,1334.801143160973
07407,2013,1397.6233128834356
07407,2014,1396.0607906850798
07407,2015,1452.159132260322
07407,2016,1519.0277185501066
07407,2017,1547.2224443175328
07407,2018,1562.7128141738772
07407,2019,1637.2668539325844
07407,2020,1685.340340752954
07407,2021,1763.5829206264223
07410,2011,1427.1174712643679
07410,2012,1479.0766773162939
07410,2013,1527.4756756756756
07410,2014,1601.7197827071072
07410,2015,1618.5116806532094
07410,2016,1591.1620360080017
07410,2017,1692.7930174563592
07410,2018,1740.0878897424311
07410,2019,1708.0359172539213
07410,2020,NA
07410,2021,2010.6148698277973
07416,2011,1269.118094124525
07416,2012,1236.9535423925668
07416,2013,1162.4646777371236
07416,2014,1319.340601711289
07416,2015,1291.212968138625
07416,2016,1299.108538350217
07416,2017,1350.368778280543
07416,2018,1347.6218020022247
07416,2019,1253.9967329158726
07416,2020,1284.9430477167778
07416,2021,1278.0410126582278
07417,2011,2001
07417,2012,2001
07417,2013,2001
07417,2014,2001
07417,2015,2877.0504115226336
07417,2016,2634.737828690445
07417,2017,2670.594433399602
07417,2018,NA
07417,2019,NA
07417,2020,NA
07417,2021,NA
07418,2011,979
07418,2012,1101
07418,2013,1097
07418,2014,1049
07418,2015,795
07418,2016,799
07418,2017,850
07418,2018,894
07418,2019,1324
07418,2020,1879
07418,2021,1879
07419,2011,1380
07419,2012,1390
07419,2013,1407
07419,2014,1366
07419,2015,1368
07419,2016,1377
07419,2017,1353
07419,2018,1398
07419,2019,1376
07419,2020,1399
07419,2021,1629
07420,2011,1463
07420,2012,1427
07420,2013,1387
07420,2014,1360
07420,2015,1377
07420,2016,1350
07420,2017,1404
07420,2018,1516
07420,2019,1609
07420,2020,1559.2772879294619
07420,2021,1934.5757575757575
07421,2011,1546.109173126615
07421,2012,1532.3202307199317
07421,2013,NA
07421,2014,NA
07421,2015,NA
07421,2016,NA
07421,2017,1617.5001975503753
07421,2018,1641.0316555249706
07421,2019,NA
07421,2020,NA
07421,2021,NA
07422,2011,1142
07422,2012,1165
07422,2013,1197
07422,2014,1216
07422,2015,1201
07422,2016,1207
07422,2017,2020
07422,2018,1228
07422,2019,1659
07422,2020,1620
07422,2021,1750
07423,2011,2001
07423,2012,1958
07423,2013,1994
07423,2014,2001
07423,2015,2243
07423,2016,2375
07423,2017,2338
07423,2018,2378
07423,2019,2453
07423,2020,2405
07423,2021,2773
07424,2011,1273.0682987039704
07424,2012,1276.06960950764
07424,2013,1347.5789701427952
07424,2014,1279.0346375881975
07424,2015,1311.3560573165437
07424,2016,1336.565445026178
07424,2017,1368.7242510387055
07424,2018,1468.4864336878663
07424,2019,1502.659110535406
07424,2020,1441.9493074792244
07424,2021,1489.4505323054332
07430,2011,1600.0053444180523
07430,2012,1683.5039188102894
07430,2013,1765.0481783794546
07430,2014,1805.8682745825604
07430,2015,1816.4288738357325
07430,2016,1826.4081760350402
07430,2017,1809.5897141664927
07430,2018,1862.3554817275747
07430,2019,1890.4135254988914
07430,2020,1954.0152603231597
07430,2021,1980.3409965671487
07432,2020,1695.6668948990073
07432,2021,1711.2378640776699
07435,2011,2001
07435,2012,2001
07435,2013,2001
07435,2014,1500
07435,2015,1488
07435,2016,1672
07435,2017,1577
07435,2018,1560
07435,2019,1703
07435,2020,2082
07435,2021,2429
07436,2011,1864.5763188745605
07436,2012,1715.2201156069364
07436,2013,1771.6798336798338
07436,2014,1827.5832959137854
07436,2015,1955.517127071823
07436,2016,1948.9436743674366
07436,2017,2018.1538631346577
07436,2018,NA
07436,2019,2041.262855881704
07436,2020,NA
07436,2021,2120.5460511922993
07438,2011,1034.3101957793033
07438,2012,1129.3178607467205
07438,2013,1190.089330024814
07438,2014,NA
07438,2015,1304.936496350365
07438,2016,NA
07438,2017,1386.7786241371102
07438,2018,1498.2795209580838
07438,2019,1509.3869903370257
07438,2020,1448.7700388216488
07438,2021,1343.232786885246
07439,2011,1668.296362819937
07439,2012,1673.6023711810305
07439,2013,1381.9161676646706
07439,2014,1628.089468779124
07439,2015,1537.2225836431228
07439,2016,1583.0803324099722
07439,2017,1490.626617375231
07439,2018,NA
07439,2019,NA
07439,2020,NA
07439,2021,1729.6665184526457
07440,2020,355
07440,2021,388
07442,2011,1507
07442,2012,1438
07442,2013,1691
07442,2014,1801
07442,2015,2521
07442,2016,2557
07442,2017,2566
07442,2018,2566
07442,2019,2560
07442,2020,NA
07442,2021,NA
07444,2011,1366
07444,2012,1379
07444,2013,1093
07444,2014,1162
07444,2015,1204
07444,2016,1162
07444,2017,1206
07444,2018,1519
07444,2019,1476
07444,2020,2138.263260530421
07444,2021,2402.013137254902
07446,2011,1278.3623810984964
07446,2012,1275.6375298329356
07446,2013,1345.9823469830706
07446,2014,1231.8541197658712
07446,2015,NA
07446,2016,1267.083794915495
07446,2017,1317.4196984368516
07446,2018,1427.3068746548868
07446,2019,1470.3018683770217
07446,2020,1764.2811515325122
07446,2021,NA
07450,2011,1645.6575799401887
07450,2012,NA
07450,2013,NA
07450,2014,1658.218873632767
07450,2015,NA
07450,2016,NA
07450,2017,2133.9221975971072
07450,2018,2133.38467807661
07450,2019,2199.670989601589
07450,2020,NA
07450,2021,NA
07452,2011,NA
07452,2012,NA
07452,2013,1792.028955532575
07452,2014,1808.7122521606507
07452,2015,2063.683073832245
07452,2016,2458.197496871089
07452,2017,2067.832623402656
07452,2018,1878.5648077412784
07452,2019,NA
07452,2020,2271.3565076798704
07452,2021,2298.379036527263
07456,2011,1781.2399372713016
07456,2012,1774.471632955106
07456,2013,1799.1425061425061
07456,2014,1848.3719723183392
07456,2015,NA
07456,2016,1636.8578465869107
07456,2017,1777.5523228531206
07456,2018,1799.0590277777778
07456,2019,1832.5285382830627
07456,2020,1844.5048076923076
07456,2021,2044.466449965173
07457,2011,1640
07457,2012,1741
07457,2013,1885
07457,2014,2001
07457,2015,1960
07457,2016,1903
07457,2017,1942
07457,2018,2112
07457,2019,2098
07457,2020,2496
07457,2021,2572
07458,2020,NA
07458,2021,3114.2760646108663
07460,2011,1438.4842105263158
07460,2012,1483.9484978540772
07460,2013,1470.9056240987022
07460,2014,1508.9261300992282
07460,2015,1473.5211950570938
07460,2016,1469.007717750827
07460,2017,1495.5692907248635
07460,2018,1555.93329117926
07460,2019,1584.4201975151323
07460,2020,1580.9729014172246
07460,2021,1695.853312788906
07461,2011,1114.2158933036956
07461,2012,1132.0540239487607
07461,2013,1150.8199672667758
07461,2014,1241.8828360251848
07461,2015,1234.5955240174671
07461,2016,NA
07461,2017,1338.479406919275
07461,2018,NA
07461,2019,NA
07461,2020,NA
07461,2021,NA
07462,2011,1525
07462,2012,1689
07462,2013,1690
07462,2014,1625
07462,2015,897
07462,2016,847
07462,2017,858
07462,2018,1089
07462,2019,858
07462,2020,NA
07462,2021,1851
07463,2011,1954.8833662807117
07463,2012,1870.531117994931
07463,2013,1652.0238359201774
07463,2014,1734.03197353914
07463,2015,1846.2930937675462
07463,2016,1927.599128540305
07463,2017,1818.013143483023
07463,2018,1984.5996696035243
07463,2019,2000.1423001949317
07463,2020,1689.5092674315974
07463,2021,1780.0298151460943
07465,2020,1983
07465,2021,2068
07470,2011,1569.477781296179
07470,2012,1604.7207877232493
07470,2013,NA
07470,2014,NA
07470,2015,NA
07470,2016,NA
07470,2017,NA
07470,2018,NA
07470,2019,NA
07470,2020,NA
07470,2021,NA
07480,2011,1441.5351955307262
07480,2012,NA
07480,2013,NA
07480,2014,1456.8812381554012
07480,2015,1658.0883652430043
07480,2016,1611.3900474912245
07480,2017,1626.3171376295995
07480,2018,1699.6555259380766
07480,2019,1747.2053338680569
07480,2020,NA
07480,2021,1453.8743899851474
07481,2011,1588.293566845847
07481,2012,1730.9057055005126
07481,2013,1686.7605846774193
07481,2014,1701.5741464243247
07481,2015,NA
07481,2016,2057.3638493723847
07481,2017,1819.010772597206
07481,2018,1955.2704765134815
07481,2019,2018.5224226377627
07481,2020,2300.0750125020836
07481,2021,NA
07501,2011,980.2471919895515
07501,2012,1017.0134111294958
07501,2013,1035.855720100459
07501,2014,1064.6918492550394
07501,2015,1093.0552120525995
07501,2016,1089.5861684805895
07501,2017,1109.6818142623092
07501,2018,1130.0754299335945
07501,2019,1172.8658060132495
07501,2020,1176.5736447620707
07501,2021,1256.9411434977578
07502,2011,975
07502,2012,1097
07502,2013,1139
07502,2014,1066
07502,2015,1055
07502,2016,1136
07502,2017,1131
07502,2018,1176
07502,2019,1180
07502,2020,1283.4857651245552
07502,2021,1328.8772736776082
07503,2011,1069.5249894410813
07503,2012,1084.218314913162
07503,2013,1109.3534999269327
07503,2014,1161.9348086124403
07503,2015,1182.2357711589502
07503,2016,1207.2218335519603
07503,2017,1246.4001158916412
07503,2018,1263.5849739432542
07503,2019,1349.5214554943461
07503,2020,1305.1126621235437
07503,2021,1363.6697480698904
07504,2011,1200.3255813953488
07504,2012,1209.6381559872427
07504,2013,1239.2310395314787
07504,2014,1252.877245508982
07504,2015,1239.9077063661287
07504,2016,1218.0905004495055
07504,2017,1296.469387755102
07504,2018,1271.9327805744745
07504,2019,1271.1653684841222
07504,2020,1286.3228150301018
07504,2021,1345.1289509404692
07505,2011,696
07505,2012,666
07505,2013,687
07505,2014,800
07505,2015,817
07505,2016,890
07505,2017,809
07505,2018,877
07505,2019,847
07505,2020,758
07505,2021,840
07506,2020,1450.8057514921325
07506,2021,1598.8152145977897
07508,2011,1267.3208938032712
07508,2012,1237.1648629979277
07508,2013,1250.0336856010567
07508,2014,1230.4875452416436
07508,2015,1287.4742154926487
07508,2016,1321.066472694718
07508,2017,1355.8878883385862
07508,2018,1365.5887342322749
07508,2019,1424.0059029296021
07508,2020,1931.7303197637088
07508,2021,NA
07512,2011,NA
07512,2012,NA
07512,2013,NA
07512,2014,NA
07512,2015,NA
07512,2016,NA
07512,2017,NA
07512,2018,NA
07512,2019,NA
07512,2020,NA
07512,2021,NA
07513,2020,1361.2909880564603
07513,2021,1476.4125326370756
07514,2011,1082.8704379562043
07514,2012,1114.0529682190686
07514,2013,1114.568275862069
07514,2014,1104.0180734856008
07514,2015,1059.7611910471624
07514,2016,1096.239842983317
07514,2017,1118.9402429467084
07514,2018,1152.3174757281554
07514,2019,1195.2161327672713
07514,2020,1203.160632542655
07514,2021,1282.8249742798355
07522,2011,985.8002344665886
07522,2012,893.9553166069295
07522,2013,889.2888034598751
07522,2014,909.2771634615384
07522,2015,952.201263976665
07522,2016,971.6562795089708
07522,2017,1075.396299902629
07522,2018,1124.8255195746738
07522,2019,1147.4055118110236
07522,2020,1230.2830695308085
07522,2021,1278.2646097529089
07524,2011,1065.8440111420614
07524,2012,1040.0306170513425
07524,2013,1023.5963431786216
07524,2014,1013.9715882626921
07524,2015,1034.3900226757369
07524,2016,1005.9306930693069
07524,2017,1072.4681568958244
07524,2018,1094.166526492851
07524,2019,1104.6830692243536
07524,2020,1139.2110442864953
07524,2021,1255.5546632124353
07601,2011,1253.1518752320833
07601,2012,1269.854844715871
07601,2013,1288.072095317599
07601,2014,1295.0373484115764
07601,2015,1268.8376184032477
07601,2016,1341.1182906993938
07601,2017,1339.7752792688234
07601,2018,1421.995223967002
07601,2019,1489.0160886664282
07601,2020,1511.608034171626
07601,2021,1566.0927810650887
07603,2011,1169.5529653753856
07603,2012,1172.2257724719102
07603,2013,1262.895652173913
07603,2014,1261.972381635581
07603,2015,1224.7902240325866
07603,2016,1245.4028403186699
07603,2017,1281.6947723440135
07603,2018,1345.0691275167785
07603,2019,1418.5
07603,2020,1520.694779116466
07603,2021,1557.3575978161966
07604,2011,1315.302448709464
07604,2012,1300.6700620017714
07604,2013,1317.2859630032644
07604,2014,1301.4493307839389
07604,2015,1308.3702726473175
07604,2016,1347.7208268504112
07604,2017,1412.198396793587
07604,2018,1390.4923915512152
07604,2019,1476.9193402620876
07604,2020,1503.5148802864176
07604,2021,1611.1559367342393
07605,2011,1413.448076366792
07605,2012,1501.1285632839224
07605,2013,1451.6853396901072
07605,2014,1469.260743321719
07605,2015,1469.1788873038518
07605,2016,1383.9182746878548
07605,2017,1367.619889823137
07605,2018,1344.3058016576165
07605,2019,1426.6488965319577
07605,2020,1468.1167883211679
07605,2021,1612.622641509434
07607,2011,1291.4339529120198
07607,2012,1353.7718086467128
07607,2013,1496.9615585774059
07607,2014,1516.9110236220472
07607,2015,1648.9251336898396
07607,2016,1696.1632544536028
07607,2017,1868.0460172228202
07607,2018,1795.3922319474837
07607,2019,1822.7660562995354
07607,2020,1769.414333418957
07607,2021,1886.7819025522042
07620,2011,2001
07620,2012,2001
07620,2013,2001
07620,2014,2001
07620,2015,2250
07620,2016,1188
07620,2017,1211
07620,2018,NA
07620,2019,NA
07620,2020,1150.7732342007434
07620,2021,1296.591743119266
07621,2011,1259.0143203116775
07621,2012,1346.0888820068133
07621,2013,1377.0603484031521
07621,2014,1362.3380882965432
07621,2015,1412.8663825253063
07621,2016,1375.8844387482645
07621,2017,1387.8048184745198
07621,2018,1421.6670735767395
07621,2019,1555.8228559084037
07621,2020,1497.8340836012862
07621,2021,1524.1125518120948
07624,2011,1805.3986486486488
07624,2012,1864.663645869641
07624,2013,1850.4915254237287
07624,2014,1872.237716763006
07624,2015,2005.392857142857
07624,2016,2259.213790587377
07624,2017,2287.4055817325116
07624,2018,2317.9395413481584
07624,2019,2400.356050069541
07624,2020,1962.6501818181819
07624,2021,2177.486737857389
07626,2020,2467.0266009852216
07626,2021,2133.620038412292
07627,2011,2001
07627,2012,2001
07627,2013,2001
07627,2014,2001
07627,2015,3331
07627,2016,3375
07627,2017,3147
07627,2018,3029
07627,2019,2773
07627,2020,3501
07627,2021,3501
07628,2011,NA
07628,2012,NA
07628,2013,NA
07628,2014,NA
07628,2015,NA
07628,2016,NA
07628,2017,NA
07628,2018,1382.0596667958155
07628,2019,1444.3320939334637
07628,2020,1453.2665148063782
07628,2021,1469.8449905482041
07630,2011,1667
07630,2012,1247
07630,2013,1222
07630,2014,1879
07630,2015,1748
07630,2016,1707
07630,2017,1854
07630,2018,1896
07630,2019,1847
07630,2020,1845
07630,2021,1966
07631,2011,1243.8938323917137
07631,2012,1276.2815773984696
07631,2013,1322.1731427174975
07631,2014,1260.3736714975846
07631,2015,1281.6050925380173
07631,2016,1360.6566792989104
07631,2017,1366.269090481233
07631,2018,1350.4852196443294
07631,2019,1496.476787529651
07631,2020,1656.6490667563478
07631,2021,1661.4179400346907
07632,2011,2001
07632,2012,2001
07632,2013,2001
07632,2014,2001
07632,2015,3297
07632,2016,3255
07632,2017,3179
07632,2018,3259
07632,2019,3337
07632,2020,3501
07632,2021,3501
07640,2011,1367
07640,2012,1420
07640,2013,1454
07640,2014,1685
07640,2015,1694
07640,2016,1697
07640,2017,1738
07640,2018,2036
07640,2019,2514
07640,2020,3010
07640,2021,3188
07641,2011,2001
07641,2012,2001
07641,2013,2001
07641,2014,2001
07641,2015,3214
07641,2016,3341
07641,2017,3450
07641,2018,3501
07641,2019,3501
07641,2020,NA
07641,2021,3501
07642,2011,1292.4598252043982
07642,2012,1271.5760688506384
07642,2013,1461.0124013528748
07642,2014,1178.4581349761972
07642,2015,NA
07642,2016,1385.6425567703952
07642,2017,1543.9637921503593
07642,2018,1439.3361527967259
07642,2019,1299.7336726039016
07642,2020,1259.5791549295775
07642,2021,1296.1679977181973
07643,2011,1211.2438209752838
07643,2012,1285.3137857649563
07643,2013,1280.8029612756263
07643,2014,1303.8882496127462
07643,2015,1257.3895147313692
07643,2016,1281.4913793103449
07643,2017,1268.9379310344827
07643,2018,1325.7252233092302
07643,2019,1348.0375457875457
07643,2020,1408.4637160188722
07643,2021,1456.2338568935427
07644,2011,1201.6057233704294
07644,2012,1181.798969072165
07644,2013,1165.5209444021325
07644,2014,1155.8587687532333
07644,2015,1177.9293193717278
07644,2016,1182.264120922832
07644,2017,1255.7777777777778
07644,2018,1285.213145793887
07644,2019,1314.7719538968167
07644,2020,1371.496492931909
07644,2021,1445.9375258157786
07645,2011,1721
07645,2012,1677
07645,2013,1596
07645,2014,1693
07645,2015,1691
07645,2016,1709
07645,2017,1791
07645,2018,1747
07645,2019,1833
07645,2020,1789
07645,2021,1894
07646,2011,1473.792515972011
07646,2012,1493.7197253433208
07646,2013,1502.8270221145108
07646,2014,1397.0559903672486
07646,2015,1358.173669467787
07646,2016,NA
07646,2017,NA
07646,2018,NA
07646,2019,1921.5228202706955
07646,2020,1931.5667592743912
07646,2021,1879.2731934731935
07647,2011,1210
07647,2012,1297
07647,2013,1302
07647,2014,1425
07647,2015,1449
07647,2016,1517
07647,2017,1473
07647,2018,1516
07647,2019,1600
07647,2020,1394
07647,2021,1635
07648,2011,1853
07648,2012,1736
07648,2013,1580
07648,2014,1562
